Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 6 Sep 1996 (36),Kastoria FC (1),0-5,?,Olympiacos Piraeus FC (1)
?,(Sat) 7 Sep 1996 (36),Panathinaikos FC (1),3-0,?,Kalamata FC (1)
?,(Sun) 8 Sep 1996 (36),Aris Thessaloniki FC (1),0-0,?,Athinaikos AS FC (1)
?,(Sun) 8 Sep 1996 (36),Edessaikos FC (1),1-2,?,Panachaiki FC (1)
?,(Sun) 8 Sep 1996 (36),Heracles Almelo (1),0-0,?,Veria FC (1)
?,(Sun) 8 Sep 1996 (36),Ionikos FC (1),1-0,?,Apollon Smyrnis FC (1)
?,(Sun) 8 Sep 1996 (36),Kavala FC (1),1-1,?,AEK Athens FC (1)
?,(Sun) 8 Sep 1996 (36),OFI Crete FC (1),3-1,?,PAOK FC (1)
?,(Sun) 8 Sep 1996 (36),Paniliakos FC (1),3-1,?,Xanthi FC (1)
?,(Sat) 14 Sep 1996 (37),PAOK FC (2),2-0,?,Heracles Almelo (2)
?,(Sun) 15 Sep 1996 (37),Apollon Smyrnis FC (2),0-2,?,Panathinaikos FC (2)
?,(Sun) 15 Sep 1996 (37),Athinaikos AS FC (2),0-1,?,Ionikos FC (2)
?,(Sun) 15 Sep 1996 (37),Edessaikos FC (2),0-1,?,Paniliakos FC (2)
?,(Sun) 15 Sep 1996 (37),Kalamata FC (2),1-0,?,Veria FC (2)
?,(Sun) 15 Sep 1996 (37),Olympiacos Piraeus FC (2),1-0,?,OFI Crete FC (2)
?,(Sun) 15 Sep 1996 (37),Panachaiki FC (2),1-0,?,Aris Thessaloniki FC (2)
?,(Sun) 15 Sep 1996 (37),Xanthi FC (2),1-0,?,Kavala FC (2)
?,(Mon) 16 Sep 1996 (38),AEK Athens FC (2),1-0,?,Kastoria FC (2)
?,(Sat) 28 Sep 1996 (39),Ionikos FC (3),0-0,?,Panachaiki FC (3)
?,(Sun) 29 Sep 1996 (39),Aris Thessaloniki FC (3),2-1,?,Edessaikos FC (3)
?,(Sun) 29 Sep 1996 (39),Heracles Almelo (3),0-1,?,Olympiacos Piraeus FC (3)
?,(Sun) 29 Sep 1996 (39),Kalamata FC (3),0-0,?,PAOK FC (3)
?,(Sun) 29 Sep 1996 (39),Kastoria FC (3),2-2,?,Xanthi FC (3)
?,(Sun) 29 Sep 1996 (39),Panathinaikos FC (3),4-1,?,Athinaikos AS FC (3)
?,(Sun) 29 Sep 1996 (39),Paniliakos FC (3),0-0,?,Kavala FC (3)
?,(Sun) 29 Sep 1996 (39),Veria FC (3),3-1,?,Apollon Smyrnis FC (3)
?,(Mon) 30 Sep 1996 (40),OFI Crete FC (3),2-1,?,AEK Athens FC (3)
?,(Sat) 12 Oct 1996 (41),Xanthi FC (4),3-0,?,OFI Crete FC (4)
?,(Sun) 13 Oct 1996 (41),AEK Athens FC (4),6-1,?,Heracles Almelo (4)
?,(Sun) 13 Oct 1996 (41),Aris Thessaloniki FC (4),1-2,?,Paniliakos FC (4)
?,(Sun) 13 Oct 1996 (41),Athinaikos AS FC (4),2-1,?,Veria FC (4)
?,(Sun) 13 Oct 1996 (41),Edessaikos FC (4),1-1,?,Ionikos FC (4)
?,(Sun) 13 Oct 1996 (41),Kavala FC (4),0-0,?,Kastoria FC (4)
?,(Sun) 13 Oct 1996 (41),Olympiacos Piraeus FC (4),2-2,?,Kalamata FC (4)
?,(Sun) 13 Oct 1996 (41),Panachaiki FC (4),3-1,?,Panathinaikos FC (4)
?,(Mon) 14 Oct 1996 (42),Apollon Smyrnis FC (4),0-0,?,PAOK FC (4)
?,(Sat) 19 Oct 1996 (42),Apollon Smyrnis FC (5),0-3,?,Olympiacos Piraeus FC (5)
?,(Sun) 20 Oct 1996 (42),Heracles Almelo (5),0-0,?,Xanthi FC (5)
