Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 1 Sep 2007 (W35),Aris Thessaloniki FC (1),0-0,0-0,Panionios GSS (1)
?,(Sat) 1 Sep 2007 (W35),Xanthi FC (1),1-0,0-0,PAOK FC (1)
?,(Sun) 2 Sep 2007 (W35),Asteras Tripolis FC (1),0-1,0-0,AE Larissa FC (1)
?,(Sun) 2 Sep 2007 (W35),Atromitos FC (1),2-1,2-1,Levadiakos FC (1)
?,(Sun) 2 Sep 2007 (W35),Iraklis 1908 Thessaloniki FC (1),0-1,0-0,Ergotelis FC (1)
?,(Sun) 2 Sep 2007 (W35),OFI Crete FC (1),3-2,0-0,Apollon Pontou FC (1)
?,(Sun) 2 Sep 2007 (W35),Panathinaikos FC (1),0-0,0-0,Olympiacos Piraeus FC (1)
?,(Sat) 22 Sep 2007 (W38),PAOK FC (2),3-0,1-0,Iraklis 1908 Thessaloniki FC (2)
?,(Sat) 22 Sep 2007 (W38),Xanthi FC (2),2-0,0-0,Asteras Tripolis FC (2)
?,(Sun) 23 Sep 2007 (W38),AEK Athens FC (1),2-0,0-0,Atromitos FC (2)
?,(Sun) 23 Sep 2007 (W38),Ergotelis FC (2),0-3,0-1,Panathinaikos FC (2)
?,(Sun) 23 Sep 2007 (W38),Apollon Pontou FC (2),0-0,0-0,Aris Thessaloniki FC (2)
?,(Sun) 23 Sep 2007 (W38),AE Larissa FC (2),1-1,0-1,Veria FC (1)
?,(Sun) 23 Sep 2007 (W38),Olympiacos Piraeus FC (2),6-2,5-1,OFI Crete FC (2)
?,(Sun) 23 Sep 2007 (W38),Panionios GSS (2),2-0,2-0,Levadiakos FC (2)
?,(Wed) 26 Sep 2007 (W39),Veria FC (2),0-1,0-1,AEK Athens FC (2)
?,(Sat) 29 Sep 2007 (W39),Aris Thessaloniki FC (3),1-1,0-1,Olympiacos Piraeus FC (3)
?,(Sat) 29 Sep 2007 (W39),Atromitos FC (3),2-0,0-0,AE Larissa FC (3)
?,(Sat) 29 Sep 2007 (W39),Panathinaikos FC (3),2-0,1-0,PAOK FC (3)
?,(Sun) 30 Sep 2007 (W39),Asteras Tripolis FC (3),0-0,0-0,Iraklis 1908 Thessaloniki FC (3)
?,(Sun) 30 Sep 2007 (W39),Apollon Pontou FC (3),0-2,0-0,Panionios GSS (3)
?,(Sun) 30 Sep 2007 (W39),Levadiakos FC (3),0-4,0-2,AEK Athens FC (3)
?,(Sun) 30 Sep 2007 (W39),OFI Crete FC (3),4-1,4-0,Ergotelis FC (3)
?,(Sun) 30 Sep 2007 (W39),Veria FC (3),1-1,1-1,Xanthi FC (3)
?,(Sat) 6 Oct 2007 (W40),Olympiacos Piraeus FC (4),1-0,1-0,Apollon Pontou FC (4)
?,(Sat) 6 Oct 2007 (W40),PAOK FC (4),2-2,2-2,OFI Crete FC (4)
?,(Sun) 7 Oct 2007 (W40),Asteras Tripolis FC (4),1-0,0-0,Panathinaikos FC (4)
?,(Sun) 7 Oct 2007 (W40),Ergotelis FC (4),0-1,0-0,Aris Thessaloniki FC (4)
