Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 25 Aug 2018 (W34),AEK Athens FC (1),2-0,1-0,PAS Giannina FC (1)
?,(Sat) 25 Aug 2018 (W34),Apollon Smyrnis FC (1),0-1,0-1,AE Larissa FC (1)
?,(Sat) 25 Aug 2018 (W34),Panetolikos GFS (1),1-2,1-1,Atromitos FC (1)
?,(Sat) 25 Aug 2018 (W34),PAOK FC (1),1-0,0-0,Asteras Tripolis FC (1)
?,(Sun) 26 Aug 2018 (W34),Olympiacos Piraeus FC (1),1-0,0-0,Levadiakos FC (1)
?,(Sun) 26 Aug 2018 (W34),Panionios GSS (1),2-2,2-2,OFI Crete (1)
?,(Sun) 26 Aug 2018 (W34),Xanthi FC (1),0-1,0-0,Panathinaikos FC (1)
?,(Mon) 27 Aug 2018 (W35),PAS Lamia 1964 (1),0-3,0-0,Aris Thessaloniki FC (1)
?,(Sat) 1 Sep 2018 (W35),Asteras Tripolis FC (2),0-1,0-1,AEK Athens FC (2)
?,(Sat) 1 Sep 2018 (W35),Atromitos FC (2),0-0,0-0,Xanthi FC (2)
?,(Sat) 1 Sep 2018 (W35),Panathinaikos FC (2),3-1,1-1,PAS Lamia 1964 (2)
?,(Sun) 2 Sep 2018 (W35),Aris Thessaloniki FC (2),2-0,0-0,AE Larissa FC (2)
?,(Sun) 2 Sep 2018 (W35),Olympiacos Piraeus FC (2),5-0,2-0,PAS Giannina FC (2)
?,(Sun) 2 Sep 2018 (W35),Panionios GSS (2),0-1,0-0,PAOK FC (2)
?,(Mon) 3 Sep 2018 (W36),Levadiakos FC (2),1-0,0-0,Apollon Smyrnis FC (2)
?,(Mon) 3 Sep 2018 (W36),Panetolikos GFS (2),2-1,1-0,OFI Crete (2)
?,(Sat) 15 Sep 2018 (W37),AEK Athens FC (3),4-0,1-0,Panionios GSS (3)
?,(Sat) 15 Sep 2018 (W37),Apollon Smyrnis FC (3),1-2,0-1,PAS Giannina FC (3)
?,(Sat) 15 Sep 2018 (W37),OFI Crete (3),1-3,1-2,PAOK FC (3)
?,(Sun) 16 Sep 2018 (W37),Atromitos FC (3),1-0,1-0,PAS Lamia 1964 (3)
?,(Sun) 16 Sep 2018 (W37),AE Larissa FC (3),1-3,0-1,Panathinaikos FC (3)
?,(Sun) 16 Sep 2018 (W37),Olympiacos Piraeus FC (3),2-1,1-0,Asteras Tripolis FC (3)
?,(Sun) 16 Sep 2018 (W37),Xanthi FC (3),1-1,1-1,Panetolikos GFS (3)
?,(Mon) 17 Sep 2018 (W38),Aris Thessaloniki FC (3),2-0,1-0,Levadiakos FC (3)
?,(Sat) 22 Sep 2018 (W38),Asteras Tripolis FC (4),2-0,2-0,Apollon Smyrnis FC (4)
?,(Sat) 22 Sep 2018 (W38),Atromitos FC (4),2-0,0-0,AE Larissa FC (4)
?,(Sat) 22 Sep 2018 (W38),PAS Giannina FC (4),1-0,0-0,Aris Thessaloniki FC (4)
?,(Sun) 23 Sep 2018 (W38),Panathinaikos FC (4),3-0,2-0,Levadiakos FC (4)
?,(Sun) 23 Sep 2018 (W38),PAOK FC (4),2-0,1-0,AEK Athens FC (4)
?,(Sun) 23 Sep 2018 (W38),Xanthi FC (4),3-0,2-0,OFI Crete (4)
?,(Mon) 24 Sep 2018 (W39),Panetolikos GFS (4),2-2,1-0,PAS Lamia 1964 (4)
?,(Mon) 24 Sep 2018 (W39),Panionios GSS (4),0-1,0-0,Olympiacos Piraeus FC (4)
?,(Sat) 29 Sep 2018 (W39),AE Larissa FC (5),1-0,1-0,Panetolikos GFS (5)
?,(Sat) 29 Sep 2018 (W39),OFI Crete (5),0-3,0-2,AEK Athens FC (5)
?,(Sat) 29 Sep 2018 (W39),Panathinaikos FC (5),2-1,1-1,PAS Giannina FC (5)
?,(Sun) 30 Sep 2018 (W39),Apollon Smyrnis FC (5),0-2,0-1,Panionios GSS (5)
?,(Sun) 30 Sep 2018 (W39),Aris Thessaloniki FC (5),2-0,0-0,Asteras Tripolis FC (5)
?,(Sun) 30 Sep 2018 (W39),Levadiakos FC (5),0-2,0-0,Atromitos FC (5)
?,(Sun) 30 Sep 2018 (W39),Olympiacos Piraeus FC (5),0-1,0-0,PAOK FC (5)
?,(Mon) 1 Oct 2018 (W40),PAS Lamia 1964 (5),0-0,0-0,Xanthi FC (5)
?,(Sat) 6 Oct 2018 (W40),Asteras Tripolis FC (6),1-1,0-0,Panathinaikos FC (6)
?,(Sat) 6 Oct 2018 (W40),Panetolikos GFS (6),2-1,0-0,Levadiakos FC (6)
?,(Sat) 6 Oct 2018 (W40),Panionios GSS (6),1-0,1-0,Aris Thessaloniki FC (6)
?,(Sun) 7 Oct 2018 (W40),AEK Athens FC (6),1-1,0-0,Olympiacos Piraeus FC (6)
?,(Sun) 7 Oct 2018 (W40),Atromitos FC (6),1-0,1-0,PAS Giannina FC (6)
?,(Sun) 7 Oct 2018 (W40),PAS Lamia 1964 (6),1-1,0-0,OFI Crete (6)
?,(Sun) 7 Oct 2018 (W40),PAOK FC (6),2-0,1-0,Apollon Smyrnis FC (6)
?,(Mon) 8 Oct 2018 (W41),Xanthi FC (6),1-0,0-0,AE Larissa FC (6)
?,(Sat) 20 Oct 2018 (W42),Apollon Smyrnis FC (7),0-2,0-1,AEK Athens FC (7)
?,(Sat) 20 Oct 2018 (W42),PAS Giannina FC (7),0-2,0-1,Panetolikos GFS (7)
?,(Sat) 20 Oct 2018 (W42),AE Larissa FC (7),1-2,1-0,PAS Lamia 1964 (7)
?,(Sat) 20 Oct 2018 (W42),Panathinaikos FC (7),1-0,0-0,Panionios GSS (7)
?,(Sun) 21 Oct 2018 (W42),Aris Thessaloniki FC (7),1-2,1-1,PAOK FC (7)
?,(Sun) 21 Oct 2018 (W42),Levadiakos FC (7),1-2,0-1,Xanthi FC (7)
?,(Sun) 21 Oct 2018 (W42),OFI Crete (7),1-0,1-0,Olympiacos Piraeus FC (7)
?,(Mon) 22 Oct 2018 (W43),Atromitos FC (7),3-2,1-0,Asteras Tripolis FC (7)
?,(Sat) 27 Oct 2018 (W43),PAS Lamia 1964 (8),3-2,2-0,Levadiakos FC (8)
?,(Sat) 27 Oct 2018 (W43),AE Larissa FC (8),0-0,0-0,OFI Crete (8)
?,(Sun) 28 Oct 2018 (W43),AEK Athens FC (8),4-0,1-0,Aris Thessaloniki FC (8)
?,(Sun) 28 Oct 2018 (W43),Panetolikos GFS (8),1-1,0-0,Asteras Tripolis FC (8)
?,(Sun) 28 Oct 2018 (W43),Panionios GSS (8),2-2,1-1,Atromitos FC (8)
?,(Mon) 29 Oct 2018 (W44),Olympiacos Piraeus FC (8),1-0,0-0,Apollon Smyrnis FC (8)
?,(Mon) 29 Oct 2018 (W44),PAOK FC (8),2-0,0-0,Panathinaikos FC (8)
?,(Mon) 29 Oct 2018 (W44),Xanthi FC (8),2-1,0-1,PAS Giannina FC (8)
?,(Sat) 3 Nov 2018 (W44),Atromitos FC (9),1-1,0-1,PAOK FC (9)
?,(Sat) 3 Nov 2018 (W44),Levadiakos FC (9),1-1,0-1,AE Larissa FC (9)
?,(Sat) 3 Nov 2018 (W44),Panathinaikos FC (9),0-0,0-0,AEK Athens FC (9)
?,(Sat) 3 Nov 2018 (W44),Panionios GSS (9),3-0,3-0,Panetolikos GFS (9)
?,(Sun) 4 Nov 2018 (W44),Aris Thessaloniki FC (9),0-1,0-0,Olympiacos Piraeus FC (9)
?,(Sun) 4 Nov 2018 (W44),PAS Giannina FC (9),0-0,0-0,PAS Lamia 1964 (9)
?,(Sun) 4 Nov 2018 (W44),OFI Crete (9),0-0,0-0,Apollon Smyrnis FC (9)
?,(Mon) 5 Nov 2018 (W45),Asteras Tripolis FC (9),0-1,0-0,Xanthi FC (9)
?,(Sat) 10 Nov 2018 (W45),AE Larissa FC (10),2-0,0-0,PAS Giannina FC (10)
?,(Sat) 10 Nov 2018 (W45),Levadiakos FC (10),2-1,2-1,OFI Crete (10)
?,(Sat) 10 Nov 2018 (W45),Xanthi FC (10),0-1,0-1,Panionios GSS (10)
?,(Sun) 11 Nov 2018 (W45),AEK Athens FC (10),0-2,0-0,Atromitos FC (10)
?,(Sun) 11 Nov 2018 (W45),PAS Lamia 1964 (10),0-0,0-0,Asteras Tripolis FC (10)
?,(Sun) 11 Nov 2018 (W45),Olympiacos Piraeus FC (10),1-1,0-0,Panathinaikos FC (10)
?,(Sun) 11 Nov 2018 (W45),PAOK FC (10),2-1,0-0,Panetolikos GFS (10)
?,(Mon) 12 Nov 2018 (W46),Apollon Smyrnis FC (10),1-2,1-1,Aris Thessaloniki FC (10)
?,(Sat) 24 Nov 2018 (W47),Asteras Tripolis FC (11),2-0,0-0,AE Larissa FC (11)
?,(Sat) 24 Nov 2018 (W47),Panathinaikos FC (11),5-1,2-0,Apollon Smyrnis FC (11)
?,(Sat) 24 Nov 2018 (W47),Panetolikos GFS (11),2-1,1-0,AEK Athens FC (11)
?,(Sat) 24 Nov 2018 (W47),PAOK FC (11),2-0,0-0,Xanthi FC (11)
?,(Sun) 25 Nov 2018 (W47),Atromitos FC (11),1-2,1-0,Olympiacos Piraeus FC (11)
?,(Sun) 25 Nov 2018 (W47),PAS Giannina FC (11),2-0,1-0,Levadiakos FC (11)
?,(Sun) 25 Nov 2018 (W47),OFI Crete (11),1-2,0-0,Aris Thessaloniki FC (11)
?,(Mon) 26 Nov 2018 (W48),Panionios GSS (11),1-0,0-0,PAS Lamia 1964 (11)
?,(Sat) 1 Dec 2018 (W48),Apollon Smyrnis FC (12),1-1,1-1,Atromitos FC (12)
?,(Sat) 1 Dec 2018 (W48),PAS Giannina FC (12),1-1,0-0,OFI Crete (12)
?,(Sat) 1 Dec 2018 (W48),AE Larissa FC (12),4-2,1-1,Panionios GSS (12)
?,(Sun) 2 Dec 2018 (W48),AEK Athens FC (12),2-0,1-0,Xanthi FC (12)
?,(Sun) 2 Dec 2018 (W48),Aris Thessaloniki FC (12),1-1,1-0,Panathinaikos FC (12)
?,(Sun) 2 Dec 2018 (W48),Levadiakos FC (12),0-2,0-0,Asteras Tripolis FC (12)
?,(Mon) 3 Dec 2018 (W49),PAS Lamia 1964 (12),0-1,0-0,PAOK FC (12)
?,(Mon) 3 Dec 2018 (W49),Olympiacos Piraeus FC (12),2-1,2-0,Panetolikos GFS (12)
?,(Sat) 8 Dec 2018 (W49),AEK Athens FC (13),2-0,1-0,PAS Lamia 1964 (13)
?,(Sat) 8 Dec 2018 (W49),Asteras Tripolis FC (13),1-0,0-0,PAS Giannina FC (13)
?,(Sun) 9 Dec 2018 (W49),Atromitos FC (13),4-2,1-0,Aris Thessaloniki FC (13)
?,(Sun) 9 Dec 2018 (W49),OFI Crete (13),3-1,2-1,Panathinaikos FC (13)
?,(Sun) 9 Dec 2018 (W49),PAOK FC (13),2-1,1-1,AE Larissa FC (13)
?,(Sun) 9 Dec 2018 (W49),Xanthi FC (13),1-1,0-0,Olympiacos Piraeus FC (13)
?,(Mon) 10 Dec 2018 (W50),Panetolikos GFS (13),2-1,2-0,Apollon Smyrnis FC (13)
?,(Mon) 10 Dec 2018 (W50),Panionios GSS (13),1-1,0-1,Levadiakos FC (13)
?,(Sat) 15 Dec 2018 (W50),Aris Thessaloniki FC (14),1-2,0-0,Panetolikos GFS (14)
?,(Sat) 15 Dec 2018 (W50),Asteras Tripolis FC (14),2-1,0-1,OFI Crete (14)
?,(Sat) 15 Dec 2018 (W50),PAS Giannina FC (14),3-1,0-0,Panionios GSS (14)
?,(Sun) 16 Dec 2018 (W50),Apollon Smyrnis FC (14),1-0,0-0,Xanthi FC (14)
?,(Sun) 16 Dec 2018 (W50),AE Larissa FC (14),0-0,0-0,AEK Athens FC (14)
?,(Sun) 16 Dec 2018 (W50),Olympiacos Piraeus FC (14),3-0,1-0,PAS Lamia 1964 (14)
?,(Sun) 16 Dec 2018 (W50),Panathinaikos FC (14),1-0,1-0,Atromitos FC (14)
?,(Mon) 17 Dec 2018 (W51),Levadiakos FC (14),1-2,0-1,PAOK FC (14)
?,(Sat) 12 Jan 2019 (W2),Atromitos FC (15),2-2,0-0,Panetolikos GFS (15)
?,(Sat) 12 Jan 2019 (W2),AE Larissa FC (15),3-0,1-0,Apollon Smyrnis FC (15)
?,(Sat) 12 Jan 2019 (W2),OFI Crete (15),1-1,1-0,Panionios GSS (15)
?,(Sun) 13 Jan 2019 (W2),Asteras Tripolis FC (15),0-3,0-0,PAOK FC (15)
?,(Sun) 13 Jan 2019 (W2),Levadiakos FC (15),0-2,0-1,Olympiacos Piraeus FC (15)
?,(Sun) 13 Jan 2019 (W2),Panathinaikos FC (15),2-2,0-1,Xanthi FC (15)
?,(Mon) 14 Jan 2019 (W3),Aris Thessaloniki FC (15),1-0,0-0,PAS Lamia 1964 (15)
?,(Mon) 14 Jan 2019 (W3),PAS Giannina FC (15),0-4,0-4,AEK Athens FC (15)
?,(Sat) 19 Jan 2019 (W3),Apollon Smyrnis FC (16),0-0,0-0,Levadiakos FC (16)
?,(Sat) 19 Jan 2019 (W3),PAS Giannina FC (16),1-2,1-2,Olympiacos Piraeus FC (16)
?,(Sat) 19 Jan 2019 (W3),PAOK FC (16),3-0,2-0,Panionios GSS (16)
?,(Sun) 20 Jan 2019 (W3),AEK Athens FC (16),3-0,3-0,Asteras Tripolis FC (16)
?,(Sun) 20 Jan 2019 (W3),AE Larissa FC (16),0-0,0-0,Aris Thessaloniki FC (16)
?,(Sun) 20 Jan 2019 (W3),OFI Crete (16),3-0,1-0,Panetolikos GFS (16)
?,(Sun) 20 Jan 2019 (W3),Xanthi FC (16),2-1,1-1,Atromitos FC (16)
?,(Mon) 21 Jan 2019 (W4),PAS Lamia 1964 (16),1-0,0-0,Panathinaikos FC (16)
?,(Sat) 26 Jan 2019 (W4),PAS Giannina FC (17),1-0,1-0,Apollon Smyrnis FC (17)
