Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 22 Sep 2001 (W38),Olympiacos Piraeus FC (1),3-0,2-0,Iraklis 1908 Thessaloniki FC (1)
?,(Sun) 23 Sep 2001 (W38),APO Akratitos (1),2-0,1-0,Xanthi FC (1)
?,(Sun) 23 Sep 2001 (W38),Ionikos FC (1),1-2,0-1,AEK Athens FC (1)
?,(Sun) 23 Sep 2001 (W38),OFI Crete FC (1),2-0,2-0,Ethnikos Asteras FC (1)
?,(Sun) 23 Sep 2001 (W38),Panachaiki FC (1),5-3,3-0,Egaleo FC (1)
?,(Sun) 23 Sep 2001 (W38),Panionios GSS (1),2-2,1-1,Panathinaikos FC (1)
?,(Sun) 23 Sep 2001 (W38),PAOK FC (1),1-1,0-0,Aris Thessaloniki FC (1)
?,(Sat) 29 Sep 2001 (W39),Xanthi FC (2),2-0,1-0,Panachaiki FC (2)
?,(Sun) 30 Sep 2001 (W39),AEK Athens FC (2),4-0,2-0,Egaleo FC (2)
?,(Sun) 30 Sep 2001 (W39),Aris Thessaloniki FC (2),1-0,0-0,Ionikos FC (2)
?,(Sun) 30 Sep 2001 (W39),Ethnikos Asteras FC (2),2-1,1-1,APO Akratitos (2)
?,(Sun) 30 Sep 2001 (W39),Iraklis 1908 Thessaloniki FC (2),3-1,0-0,PAOK FC (2)
?,(Sun) 30 Sep 2001 (W39),Olympiacos Piraeus FC (2),2-0,1-0,Panionios GSS (2)
?,(Sun) 30 Sep 2001 (W39),Panathinaikos FC (2),5-1,4-1,OFI Crete FC (2)
?,(Sat) 13 Oct 2001 (W41),APO Akratitos (3),0-0,0-0,Panathinaikos FC (3)
?,(Sun) 14 Oct 2001 (W41),AEK Athens FC (3),2-0,0-0,Xanthi FC (3)
?,(Sun) 14 Oct 2001 (W41),Egaleo FC (3),0-0,0-0,Aris Thessaloniki FC (3)
?,(Sun) 14 Oct 2001 (W41),Ionikos FC (3),1-1,0-0,Iraklis 1908 Thessaloniki FC (3)
?,(Sun) 14 Oct 2001 (W41),Panachaiki FC (3),0-0,0-0,Ethnikos Asteras FC (3)
?,(Sun) 14 Oct 2001 (W41),Panionios GSS (3),1-1,1-0,OFI Crete FC (3)
?,(Sun) 14 Oct 2001 (W41),PAOK FC (3),1-1,0-0,Olympiacos Piraeus FC (3)
?,(Sat) 20 Oct 2001 (W42),Olympiacos Piraeus FC (4),5-0,1-0,Ionikos FC (4)
?,(Sat) 20 Oct 2001 (W42),Panathinaikos FC (4),8-0,5-0,Panachaiki FC (4)
?,(Sun) 21 Oct 2001 (W42),Aris Thessaloniki FC (4),1-1,0-1,Xanthi FC (4)
?,(Sun) 21 Oct 2001 (W42),Ethnikos Asteras FC (4),2-0,0-0,AEK Athens FC (4)
?,(Sun) 21 Oct 2001 (W42),Iraklis 1908 Thessaloniki FC (4),2-0,1-0,Egaleo FC (4)
