Date,Team 1,Team 2,FT,HT
2001-09-22,,,3-0,2-0
2001-09-23,,,2-0,1-0
2001-09-23,,,1-2,0-1
2001-09-23,,,2-0,2-0
2001-09-23,,,5-3,3-0
2001-09-23,,,2-2,1-1
2001-09-23,,,1-1,0-0
2001-09-29,,,2-0,1-0
2001-09-30,,,4-0,2-0
2001-09-30,,,1-0,0-0
2001-09-30,,,2-1,1-1
2001-09-30,,,3-1,0-0
2001-09-30,,,2-0,1-0
2001-09-30,,,5-1,4-1
2001-10-13,,,0-0,0-0
2001-10-14,,,2-0,0-0
2001-10-14,,,0-0,0-0
2001-10-14,,,1-1,0-0
2001-10-14,,,0-0,0-0
2001-10-14,,,1-1,1-0
2001-10-14,,,1-1,0-0
2001-10-20,,,5-0,1-0
2001-10-20,,,8-0,5-0
2001-10-21,,,1-1,0-1
2001-10-21,,,2-0,0-0
2001-10-21,,,2-0,1-0
2001-10-21,,,1-0,0-0
2001-10-21,,,3-1,1-1
2001-11-03,,,4-1,3-0
2001-11-04,,,2-0,1-0
2001-11-04,,,4-2,2-1
2001-11-04,,,3-4,2-1
2001-11-04,,,1-1,1-1
2001-11-04,,,1-2,1-0
2001-11-04,,,2-2,0-1
2001-11-18,,,3-1,2-0
2001-11-18,,,1-1,1-1
2001-11-18,,,0-0,0-0
2001-11-18,,,0-1,0-0
2001-11-18,,,1-1,0-1
2001-11-18,,,2-1,1-0
2001-11-18,,,3-1,1-1
2001-11-24,,,1-0,1-0
2001-11-24,,,2-4,1-2
2001-11-25,,,3-0,0-0
2001-11-25,,,2-2,1-1
2001-11-25,,,2-1,0-0
2001-11-25,,,2-0,2-0
2001-11-25,,,1-0,0-0
2001-12-01,,,1-0,1-0
2001-12-01,,,2-2,2-0
2001-12-02,,,0-1,0-1
2001-12-02,,,0-1,0-0
2001-12-02,,,1-1,0-0
2001-12-02,,,0-1,0-1
2001-12-02,,,2-1,1-1
2001-12-08,,,1-1,0-1
2001-12-08,,,1-1,0-1
2001-12-09,,,1-0,0-0
2001-12-09,,,1-1,0-1
2001-12-09,,,1-2,1-0
2001-12-09,,,2-6,1-2
2001-12-09,,,4-2,3-1
2001-12-15,,,2-3,2-2
2001-12-15,,,1-1,0-1
2001-12-16,,,4-2,1-1
2001-12-16,,,1-0,1-0
2001-12-16,,,0-2,0-0
2001-12-16,,,3-2,0-1
2001-12-16,,,3-1,2-1
2002-01-12,,,0-0,0-0
2002-01-13,,,1-2,1-2
2002-01-13,,,3-2,2-0
2002-01-13,,,4-0,1-0
2002-01-13,,,4-0,1-0
2002-01-13,,,2-1,0-0
2002-01-13,,,1-0,0-0
2002-01-20,,,2-3,2-1
2002-01-20,,,1-1,1-1
2002-01-20,,,0-0,0-0
2002-01-20,,,0-2,0-1
2002-01-20,,,2-1,1-0
2002-01-20,,,3-3,0-2
2002-01-20,,,1-2,1-1
2002-01-26,,,0-1,0-1
2002-01-27,,,0-1,0-0
2002-01-27,,,0-1,0-0
2002-01-27,,,0-2,0-1
2002-01-27,,,1-0,0-0
2002-01-27,,,0-1,0-0
2002-01-27,,,3-2,2-2
2002-02-02,,,2-3,1-2
2002-02-03,,,4-0,1-0
2002-02-03,,,2-1,1-0
2002-02-03,,,2-3,2-1
2002-02-03,,,1-1,0-0
2002-02-03,,,2-1,1-0
2002-02-03,,,3-0,0-0
2002-02-09,,,0-1,0-0
2002-02-10,,,1-3,1-1
2002-02-10,,,1-0,1-0
2002-02-10,,,1-3,0-2
2002-02-10,,,3-1,3-1
2002-02-10,,,3-0,1-0
2002-02-16,,,3-0,2-0
2002-02-16,,,1-0,1-0
2002-02-17,,,1-0,1-0
2002-02-17,,,1-1,1-0
2002-02-17,,,0-0,0-0
2002-02-17,,,3-2,3-0
2002-02-17,,,1-1,1-0
2002-02-23,,,0-0,0-0
2002-02-24,,,1-0,1-0
2002-02-24,,,1-2,1-2
2002-02-24,,,2-1,0-0
2002-02-24,,,0-2,0-0
2002-02-24,,,1-1,1-1
2002-02-24,,,1-0,1-0
2002-02-27,,,1-0,1-0
2002-03-02,,,2-0,1-0
2002-03-03,,,1-4,1-3
2002-03-03,,,2-2,1-1
2002-03-03,,,1-1,1-1
