Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Aug 2014 (W34),Kerkyra FC (1),2-1,2-0,Panthrakikos FC (1)
?,(Sat) 23 Aug 2014 (W34),OFI Crete FC (1),1-0,0-0,Panetolikos GFS (1)
?,(Sat) 23 Aug 2014 (W34),Olympiacos Piraeus FC (1),3-1,3-0,Niki Volou FC (1)
?,(Sun) 24 Aug 2014 (W34),Atromitos FC (1),1-0,1-0,Platanias FC (1)
?,(Sun) 24 Aug 2014 (W34),PAS Giannina FC (1),3-1,0-1,Asteras Tripolis FC (1)
?,(Sun) 24 Aug 2014 (W34),Levadiakos FC (1),1-1,0-0,Panathinaikos FC (1)
?,(Sun) 24 Aug 2014 (W34),PAOK FC (1),1-1,0-0,AEL Kalloni FC (1)
?,(Sun) 24 Aug 2014 (W34),Veria FC (1),3-2,1-0,Xanthi FC (1)
?,(Mon) 25 Aug 2014 (W35),Panionios GSS (1),2-1,1-1,Ergotelis FC (1)
?,(Sat) 30 Aug 2014 (W35),AEL Kalloni FC (2),2-0,1-0,Ergotelis FC (2)
?,(Sat) 30 Aug 2014 (W35),Panetolikos GFS (2),1-1,0-0,Olympiacos Piraeus FC (2)
?,(Sat) 30 Aug 2014 (W35),Panthrakikos FC (2),1-1,0-1,PAS Giannina FC (2)
?,(Sun) 31 Aug 2014 (W35),Asteras Tripolis FC (2),2-1,1-1,Levadiakos FC (2)
?,(Sun) 31 Aug 2014 (W35),Niki Volou FC (2),0-1,0-1,Atromitos FC (2)
?,(Sun) 31 Aug 2014 (W35),Panathinaikos FC (2),2-1,0-0,Panionios GSS (2)
?,(Sun) 31 Aug 2014 (W35),Platanias FC (2),0-4,0-1,PAOK FC (2)
?,(Sun) 31 Aug 2014 (W35),Xanthi FC (2),0-0,0-0,Kerkyra FC (2)
?,(Mon) 1 Sep 2014 (W36),OFI Crete FC (2),0-1,0-0,Veria FC (2)
?,(Sat) 13 Sep 2014 (W37),Olympiacos Piraeus FC (3),3-0,2-0,OFI Crete FC (3)
?,(Sat) 13 Sep 2014 (W37),PAOK FC (3),3-0,1-0,Niki Volou FC (3)
?,(Sat) 13 Sep 2014 (W37),Veria FC (3),2-1,1-1,Kerkyra FC (3)
?,(Sun) 14 Sep 2014 (W37),Atromitos FC (3),0-0,0-0,Panetolikos GFS (3)
?,(Sun) 14 Sep 2014 (W37),PAS Giannina FC (3),2-2,0-1,Xanthi FC (3)
?,(Sun) 14 Sep 2014 (W37),AEL Kalloni FC (3),1-0,1-0,Panathinaikos FC (3)
?,(Sun) 14 Sep 2014 (W37),Levadiakos FC (3),1-1,1-1,Panthrakikos FC (3)
?,(Sun) 14 Sep 2014 (W37),Panionios GSS (3),2-1,2-1,Asteras Tripolis FC (3)
?,(Mon) 15 Sep 2014 (W38),Ergotelis FC (3),0-3,0-1,Platanias FC (3)
?,(Sat) 20 Sep 2014 (W38),OFI Crete FC (4),1-0,0-0,Atromitos FC (4)
?,(Sat) 20 Sep 2014 (W38),Olympiacos Piraeus FC (4),3-0,1-0,Veria FC (4)
?,(Sat) 20 Sep 2014 (W38),Xanthi FC (4),2-0,1-0,Levadiakos FC (4)
?,(Sun) 21 Sep 2014 (W38),Asteras Tripolis FC (4),1-0,1-0,AEL Kalloni FC (4)
?,(Sun) 21 Sep 2014 (W38),Kerkyra FC (4),2-0,1-0,PAS Giannina FC (4)
?,(Sun) 21 Sep 2014 (W38),Niki Volou FC (4),1-4,1-1,Ergotelis FC (4)
?,(Sun) 21 Sep 2014 (W38),Panthrakikos FC (4),1-0,0-0,Panionios GSS (4)
?,(Sun) 21 Sep 2014 (W38),Platanias FC (4),2-3,1-1,Panathinaikos FC (4)
?,(Mon) 22 Sep 2014 (W39),Panetolikos GFS (4),0-1,0-1,PAOK FC (4)
?,(Sat) 27 Sep 2014 (W39),Atromitos FC (5),1-0,1-0,Olympiacos Piraeus FC (5)
?,(Sat) 27 Sep 2014 (W39),Panionios GSS (5),1-1,1-1,Xanthi FC (5)
?,(Sat) 27 Sep 2014 (W39),Platanias FC (5),0-1,0-0,Asteras Tripolis FC (5)
?,(Sun) 28 Sep 2014 (W39),Ergotelis FC (5),1-1,0-1,Panetolikos GFS (5)
?,(Sun) 28 Sep 2014 (W39),Levadiakos FC (5),2-3,1-2,Kerkyra FC (5)
?,(Sun) 28 Sep 2014 (W39),Panathinaikos FC (5),1-0,1-0,Niki Volou FC (5)
?,(Sun) 28 Sep 2014 (W39),PAOK FC (5),4-0,4-0,OFI Crete FC (5)
?,(Sun) 28 Sep 2014 (W39),Veria FC (5),2-0,0-0,PAS Giannina FC (5)
?,(Mon) 29 Sep 2014 (W40),AEL Kalloni FC (5),2-0,1-0,Panthrakikos FC (5)
?,(Sat) 18 Oct 2014 (W42),Asteras Tripolis FC (6),1-1,1-1,Panetolikos GFS (6)
?,(Sat) 18 Oct 2014 (W42),Ergotelis FC (6),2-3,1-1,Olympiacos Piraeus FC (6)
?,(Sat) 18 Oct 2014 (W42),Niki Volou FC (6),1-0,1-0,Panthrakikos FC (6)
?,(Sun) 19 Oct 2014 (W42),AEL Kalloni FC (6),1-0,0-0,Kerkyra FC (6)
?,(Sun) 19 Oct 2014 (W42),Panathinaikos FC (6),1-2,0-1,OFI Crete FC (6)
?,(Sun) 19 Oct 2014 (W42),PAOK FC (6),2-1,2-0,Atromitos FC (6)
?,(Sun) 19 Oct 2014 (W42),Platanias FC (6),1-0,0-0,Xanthi FC (6)
?,(Sun) 19 Oct 2014 (W42),Veria FC (6),2-1,2-1,Levadiakos FC (6)
?,(Mon) 20 Oct 2014 (W43),Panionios GSS (6),0-1,0-0,PAS Giannina FC (6)
