Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 26 Aug 1995 (34),Kalamata (1),2-3,?,OFI (1)
?,(Sun) 27 Aug 1995 (34),AEK Athens FC (1),3-0,?,Paniliakos (1)
?,(Sun) 27 Aug 1995 (34),Athinaikos (1),0-1,?,Olympiacos FC (1)
?,(Sun) 27 Aug 1995 (34),Edessaikos (1),0-0,?,Apollon Smyrnis FC (1)
?,(Sun) 27 Aug 1995 (34),Ethnikos (1),1-2,?,Panahaiki (1)
?,(Sun) 27 Aug 1995 (34),Ionikos (1),2-1,?,Panionios GSS (1)
?,(Sun) 27 Aug 1995 (34),Iraklis (1),3-2,?,Aris (1)
?,(Sun) 27 Aug 1995 (34),AE Larissa FC (1),0-1,?,Panathinaikos FC (1)
?,(Sun) 27 Aug 1995 (34),Xanthi FC (1),2-2,?,PAOK FC (1)
?,(Sat) 9 Sep 1995 (36),Panathinaikos FC (2),2-0,?,Xanthi FC (2)
?,(Sat) 9 Sep 1995 (36),Panionios GSS (2),1-2,?,Olympiacos FC (2)
?,(Sun) 10 Sep 1995 (36),Apollon Smyrnis FC (2),4-0,?,AE Larissa FC (2)
?,(Sun) 10 Sep 1995 (36),Aris (2),2-1,?,AEK Athens FC (2)
?,(Sun) 10 Sep 1995 (36),Ethnikos (2),2-3,?,Kalamata (2)
?,(Sun) 10 Sep 1995 (36),OFI (2),4-1,?,Edessaikos (2)
?,(Sun) 10 Sep 1995 (36),Panahaiki (2),1-0,?,Iraklis (2)
?,(Sun) 10 Sep 1995 (36),Paniliakos (2),0-0,?,Ionikos (2)
?,(Sun) 10 Sep 1995 (36),PAOK FC (2),1-0,?,Athinaikos (2)
?,(Sun) 17 Sep 1995 (37),AEK Athens FC (3),5-1,?,Panahaiki (3)
?,(Sun) 17 Sep 1995 (37),Athinaikos (3),1-2,?,Panathinaikos FC (3)
?,(Sun) 17 Sep 1995 (37),Ionikos (3),3-1,?,Aris (3)
?,(Sun) 17 Sep 1995 (37),Iraklis (3),4-1,?,Ethnikos (3)
?,(Sun) 17 Sep 1995 (37),Kalamata (3),1-1,?,Edessaikos (3)
?,(Sun) 17 Sep 1995 (37),AE Larissa FC (3),2-6,?,OFI (3)
?,(Sun) 17 Sep 1995 (37),Olympiacos FC (3),3-0,?,Paniliakos (3)
?,(Sun) 17 Sep 1995 (37),Panionios GSS (3),2-1,?,PAOK FC (3)
?,(Sun) 17 Sep 1995 (37),Xanthi FC (3),1-0,?,Apollon Smyrnis FC (3)
?,(Sat) 23 Sep 1995 (38),Aris (4),0-0,?,Olympiacos FC (4)
?,(Sat) 23 Sep 1995 (38),Panathinaikos FC (4),5-3,?,Panionios GSS (4)
?,(Sun) 24 Sep 1995 (38),Apollon Smyrnis FC (4),0-0,?,Athinaikos (4)
?,(Sun) 24 Sep 1995 (38),Edessaikos (4),3-1,?,AE Larissa FC (4)
?,(Sun) 24 Sep 1995 (38),Ethnikos (4),0-3,?,AEK Athens FC (4)
?,(Sun) 24 Sep 1995 (38),Iraklis (4),2-1,?,Kalamata (4)
?,(Sun) 24 Sep 1995 (38),OFI (4),3-0,?,Xanthi FC (4)
?,(Sun) 24 Sep 1995 (38),Panahaiki (4),1-2,?,Ionikos (4)
?,(Sun) 24 Sep 1995 (38),Paniliakos (4),1-1,?,PAOK FC (4)
?,(Sat) 30 Sep 1995 (39),Kalamata (5),5-0,?,AE Larissa FC (5)
?,(Sun) 1 Oct 1995 (39),Athinaikos (5),3-2,?,OFI (5)
?,(Sun) 1 Oct 1995 (39),Ionikos (5),4-1,?,Ethnikos (5)
?,(Sun) 1 Oct 1995 (39),Olympiacos FC (5),6-1,?,Panahaiki (5)
?,(Sun) 1 Oct 1995 (39),Paniliakos (5),0-1,?,Panathinaikos FC (5)
?,(Sun) 1 Oct 1995 (39),Panionios GSS (5),2-2,?,Apollon Smyrnis FC (5)
?,(Sun) 1 Oct 1995 (39),PAOK FC (5),1-0,?,Aris (5)
?,(Sun) 1 Oct 1995 (39),Xanthi FC (5),1-1,?,Edessaikos (5)
?,(Mon) 2 Oct 1995 (40),AEK Athens FC (5),3-1,?,Iraklis (5)
?,(Sat) 14 Oct 1995 (41),Aris (6),1-1,?,Panathinaikos FC (6)
?,(Sat) 14 Oct 1995 (41),Ethnikos (6),0-3,?,Olympiacos FC (6)
?,(Sun) 15 Oct 1995 (41),AEK Athens FC (6),5-1,?,Kalamata (6)
?,(Sun) 15 Oct 1995 (41),Apollon Smyrnis FC (6),2-1,?,Paniliakos (6)
?,(Sun) 15 Oct 1995 (41),Edessaikos (6),5-2,?,Athinaikos (6)
?,(Sun) 15 Oct 1995 (41),Iraklis (6),3-1,?,Ionikos (6)
?,(Sun) 15 Oct 1995 (41),AE Larissa FC (6),1-2,?,Xanthi FC (6)
?,(Sun) 15 Oct 1995 (41),OFI (6),2-2,?,Panionios GSS (6)
?,(Sun) 15 Oct 1995 (41),Panahaiki (6),3-2,?,PAOK FC (6)
?,(Sat) 21 Oct 1995 (42),Paniliakos (7),4-2,?,OFI (7)
?,(Sun) 22 Oct 1995 (42),Aris (7),2-0,?,Apollon Smyrnis FC (7)
?,(Sun) 22 Oct 1995 (42),Athinaikos (7),1-0,?,AE Larissa FC (7)
?,(Sun) 22 Oct 1995 (42),Kalamata (7),1-1,?,Xanthi FC (7)
?,(Sun) 22 Oct 1995 (42),Olympiacos FC (7),2-1,?,Iraklis (7)
?,(Sun) 22 Oct 1995 (42),Panathinaikos FC (7),1-0,?,Panahaiki (7)
?,(Sun) 22 Oct 1995 (42),Panionios GSS (7),1-2,?,Edessaikos (7)
?,(Sun) 22 Oct 1995 (42),PAOK FC (7),2-0,?,Ethnikos (7)
?,(Mon) 23 Oct 1995 (43),Ionikos (7),1-4,?,AEK Athens FC (7)
?,(Sat) 28 Oct 1995 (43),AEK Athens FC (8),1-1,?,Olympiacos FC (8)
?,(Sat) 28 Oct 1995 (43),Ethnikos (8),0-0,?,Panathinaikos FC (8)
?,(Sun) 29 Oct 1995 (43),Edessaikos (8),1-3,?,Paniliakos (8)
?,(Sun) 29 Oct 1995 (43),Ionikos (8),2-2,?,Kalamata (8)
?,(Sun) 29 Oct 1995 (43),Iraklis (8),2-2,?,PAOK FC (8)
?,(Sun) 29 Oct 1995 (43),AE Larissa FC (8),0-0,?,Panionios GSS (8)
?,(Sun) 29 Oct 1995 (43),OFI (8),2-0,?,Aris (8)
?,(Sun) 29 Oct 1995 (43),Panahaiki (8),2-1,?,Apollon Smyrnis FC (8)
?,(Sun) 29 Oct 1995 (43),Xanthi FC (8),3-0,?,Athinaikos (8)
?,(Sat) 4 Nov 1995 (44),Panahaiki (9),0-1,?,OFI (9)
?,(Sun) 5 Nov 1995 (44),Apollon Smyrnis FC (9),3-1,?,Ethnikos (9)
?,(Sun) 5 Nov 1995 (44),Aris (9),2-0,?,Edessaikos (9)
?,(Sun) 5 Nov 1995 (44),Kalamata (9),1-0,?,Athinaikos (9)
?,(Sun) 5 Nov 1995 (44),Olympiacos FC (9),1-1,?,Ionikos (9)
?,(Sun) 5 Nov 1995 (44),Panathinaikos FC (9),4-0,?,Iraklis (9)
?,(Sun) 5 Nov 1995 (44),Paniliakos (9),4-2,?,AE Larissa FC (9)
?,(Sun) 5 Nov 1995 (44),Panionios GSS (9),3-0,?,Xanthi FC (9)
?,(Mon) 6 Nov 1995 (45),PAOK FC (9),1-3,?,AEK Athens FC (9)
?,(Sat) 18 Nov 1995 (46),AEK Athens FC (10),1-0,?,Panathinaikos FC (10)
?,(Sat) 18 Nov 1995 (46),Athinaikos (10),2-1,?,Panionios GSS (10)
?,(Sat) 18 Nov 1995 (46),Edessaikos (10),2-0,?,Panahaiki (10)
?,(Sat) 18 Nov 1995 (46),Ionikos (10),0-0,?,PAOK FC (10)
?,(Sat) 18 Nov 1995 (46),Iraklis (10),1-1,?,Apollon Smyrnis FC (10)
?,(Sat) 18 Nov 1995 (46),AE Larissa FC (10),1-0,?,Aris (10)
?,(Sat) 18 Nov 1995 (46),OFI (10),3-2,?,Ethnikos (10)
?,(Sat) 18 Nov 1995 (46),Olympiacos FC (10),4-1,?,Kalamata (10)
?,(Sat) 18 Nov 1995 (46),Xanthi FC (10),1-3,?,Paniliakos (10)
?,(Sat) 25 Nov 1995 (47),OFI (11),0-0,?,Iraklis (11)
?,(Sun) 26 Nov 1995 (47),Apollon Smyrnis FC (11),0-3,?,AEK Athens FC (11)
?,(Sun) 26 Nov 1995 (47),Aris (11),2-2,?,Xanthi FC (11)
?,(Sun) 26 Nov 1995 (47),Ethnikos (11),1-1,?,Edessaikos (11)
?,(Sun) 26 Nov 1995 (47),Kalamata (11),1-0,?,Panionios GSS (11)
?,(Sun) 26 Nov 1995 (47),Panahaiki (11),1-1,?,AE Larissa FC (11)
?,(Sun) 26 Nov 1995 (47),Panathinaikos FC (11),3-0,?,Ionikos (11)
?,(Sun) 26 Nov 1995 (47),Paniliakos (11),4-1,?,Athinaikos (11)
?,(Sun) 26 Nov 1995 (47),PAOK FC (11),0-0,?,Olympiacos FC (11)
?,(Sun) 3 Dec 1995 (48),AEK Athens FC (12),4-0,?,OFI (12)
?,(Sun) 3 Dec 1995 (48),Athinaikos (12),0-0,?,Aris (12)
?,(Sun) 3 Dec 1995 (48),Edessaikos (12),2-0,?,Iraklis (12)
?,(Sun) 3 Dec 1995 (48),Ionikos (12),1-2,?,Apollon Smyrnis FC (12)
?,(Sun) 3 Dec 1995 (48),AE Larissa FC (12),0-1,?,Ethnikos (12)
?,(Sun) 3 Dec 1995 (48),Olympiacos FC (12),1-2,?,Panathinaikos FC (12)
?,(Sun) 3 Dec 1995 (48),Panionios GSS (12),1-0,?,Paniliakos (12)
?,(Sun) 3 Dec 1995 (48),PAOK FC (12),1-1,?,Kalamata (12)
?,(Sun) 3 Dec 1995 (48),Xanthi FC (12),3-1,?,Panahaiki (12)
?,(Sun) 10 Dec 1995 (49),Apollon Smyrnis FC (13),3-4,?,Olympiacos FC (13)
?,(Sun) 10 Dec 1995 (49),Aris (13),4-2,?,Panionios GSS (13)
?,(Sun) 10 Dec 1995 (49),Edessaikos (13),2-5,?,AEK Athens FC (13)
?,(Sun) 10 Dec 1995 (49),Ethnikos (13),1-2,?,Xanthi FC (13)
?,(Sun) 10 Dec 1995 (49),Iraklis (13),2-1,?,AE Larissa FC (13)
?,(Sun) 10 Dec 1995 (49),Kalamata (13),1-1,?,Paniliakos (13)
?,(Sun) 10 Dec 1995 (49),OFI (13),3-1,?,Ionikos (13)
?,(Sun) 10 Dec 1995 (49),Panahaiki (13),2-0,?,Athinaikos (13)
?,(Sun) 10 Dec 1995 (49),Panathinaikos FC (13),2-0,?,PAOK FC (13)
?,(Sun) 17 Dec 1995 (50),Athinaikos (14),2-0,?,Ethnikos (14)
?,(Sun) 17 Dec 1995 (50),Ionikos (14),3-0,?,Edessaikos (14)
?,(Sun) 17 Dec 1995 (50),AE Larissa FC (14),1-0,?,AEK Athens FC (14)
?,(Sun) 17 Dec 1995 (50),Olympiacos FC (14),3-1,?,OFI (14)
?,(Sun) 17 Dec 1995 (50),Panathinaikos FC (14),4-0,?,Kalamata (14)
?,(Sun) 17 Dec 1995 (50),Paniliakos (14),2-1,?,Aris (14)
?,(Sun) 17 Dec 1995 (50),Panionios GSS (14),1-0,?,Panahaiki (14)
?,(Sun) 17 Dec 1995 (50),PAOK FC (14),2-1,?,Apollon Smyrnis FC (14)
?,(Sun) 17 Dec 1995 (50),Xanthi FC (14),0-1,?,Iraklis (14)
?,(Sat) 6 Jan 1996 (1),Apollon Smyrnis FC (15),2-3,?,Panathinaikos FC (15)
?,(Sun) 7 Jan 1996 (1),AEK Athens FC (15),2-1,?,Xanthi FC (15)
?,(Sun) 7 Jan 1996 (1),Edessaikos (15),2-5,?,Olympiacos FC (15)
?,(Sun) 7 Jan 1996 (1),Ethnikos (15),2-0,?,Panionios GSS (15)
?,(Sun) 7 Jan 1996 (1),Iraklis (15),1-2,?,Athinaikos (15)
?,(Sun) 7 Jan 1996 (1),Kalamata (15),1-1,?,Aris (15)
?,(Sun) 7 Jan 1996 (1),AE Larissa FC (15),1-0,?,Ionikos (15)
?,(Sun) 7 Jan 1996 (1),OFI (15),2-1,?,PAOK FC (15)
?,(Sun) 7 Jan 1996 (1),Panahaiki (15),0-0,?,Paniliakos (15)
?,(Sat) 13 Jan 1996 (2),Athinaikos (16),0-1,?,AEK Athens FC (16)
?,(Sun) 14 Jan 1996 (2),Apollon Smyrnis FC (16),2-1,?,Kalamata (16)
?,(Sun) 14 Jan 1996 (2),Aris (16),1-0,?,Panahaiki (16)
?,(Sun) 14 Jan 1996 (2),Olympiacos FC (16),3-1,?,AE Larissa FC (16)
?,(Sun) 14 Jan 1996 (2),Panathinaikos FC (16),4-0,?,OFI (16)
?,(Sun) 14 Jan 1996 (2),Paniliakos (16),2-2,?,Ethnikos (16)
?,(Sun) 14 Jan 1996 (2),Panionios GSS (16),0-0,?,Iraklis (16)
?,(Sun) 14 Jan 1996 (2),PAOK FC (16),0-1,?,Edessaikos (16)
?,(Sun) 14 Jan 1996 (2),Xanthi FC (16),1-0,?,Ionikos (16)
?,(Sat) 20 Jan 1996 (3),Kalamata (17),1-0,?,Panahaiki (17)
?,(Sun) 21 Jan 1996 (3),AEK Athens FC (17),2-0,?,Panionios GSS (17)
?,(Sun) 21 Jan 1996 (3),Edessaikos (17),1-3,?,Panathinaikos FC (17)
?,(Sun) 21 Jan 1996 (3),Ethnikos (17),3-1,?,Aris (17)
?,(Sun) 21 Jan 1996 (3),Ionikos (17),0-1,?,Athinaikos (17)
?,(Sun) 21 Jan 1996 (3),Iraklis (17),2-0,?,Paniliakos (17)
?,(Sun) 21 Jan 1996 (3),AE Larissa FC (17),2-1,?,PAOK FC (17)
?,(Sun) 21 Jan 1996 (3),OFI (17),2-1,?,Apollon Smyrnis FC (17)
?,(Sun) 21 Jan 1996 (3),Xanthi FC (17),1-2,?,Olympiacos FC (17)
?,(Sat) 27 Jan 1996 (4),Paniliakos (18),0-2,?,AEK Athens FC (18)
?,(Sun) 28 Jan 1996 (4),Apollon Smyrnis FC (18),1-1,?,Edessaikos (18)
?,(Sun) 28 Jan 1996 (4),Aris (18),0-0,?,Iraklis (18)
?,(Sun) 28 Jan 1996 (4),OFI (18),3-0,?,Kalamata (18)
?,(Sun) 28 Jan 1996 (4),Olympiacos FC (18),3-0,?,Athinaikos (18)
?,(Sun) 28 Jan 1996 (4),Panahaiki (18),1-0,?,Ethnikos (18)
?,(Sun) 28 Jan 1996 (4),Panathinaikos FC (18),6-1,?,AE Larissa FC (18)
?,(Sun) 28 Jan 1996 (4),Panionios GSS (18),1-3,?,Ionikos (18)
?,(Sun) 28 Jan 1996 (4),PAOK FC (18),3-3,?,Xanthi FC (18)
?,(Sat) 3 Feb 1996 (5),Ionikos (19),2-1,?,Paniliakos (19)
?,(Sun) 4 Feb 1996 (5),AEK Athens FC (19),4-0,?,Aris (19)
?,(Sun) 4 Feb 1996 (5),Athinaikos (19),2-1,?,PAOK FC (19)
?,(Sun) 4 Feb 1996 (5),Edessaikos (19),3-2,?,OFI (19)
?,(Sun) 4 Feb 1996 (5),Iraklis (19),0-1,?,Panahaiki (19)
?,(Sun) 4 Feb 1996 (5),Kalamata (19),3-1,?,Ethnikos (19)
