Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 10 Sep 2016 (W36),Kerkyra FC (1),0-1,0-1,Platanias FC (1)
?,(Sat) 10 Sep 2016 (W36),Levadiakos FC (1),0-3,0-2,Panathinaikos FC (1)
?,(Sat) 10 Sep 2016 (W36),Panionios GSS (1),3-0,1-0,Asteras Tripolis FC (1)
?,(Sun) 11 Sep 2016 (W36),AEK Athens FC (1),4-1,3-1,Xanthi FC (1)
?,(Sun) 11 Sep 2016 (W36),PAS Giannina FC (1),3-0,2-0,Atromitos FC (1)
?,(Sun) 11 Sep 2016 (W36),Olympiacos Piraeus FC (1),6-1,3-0,Veria FC (1)
?,(Sun) 11 Sep 2016 (W36),PAOK FC (1),2-1,2-0,Panetolikos GFS (1)
?,(Mon) 12 Sep 2016 (W37),AE Larissa FC (1),2-2,1-1,Iraklis 1908 Thessaloniki FC (1)
?,(Sat) 17 Sep 2016 (W37),Platanias FC (2),3-2,3-1,Levadiakos FC (2)
?,(Sat) 17 Sep 2016 (W37),Veria FC (2),0-2,0-1,AEK Athens FC (2)
?,(Sat) 17 Sep 2016 (W37),Xanthi FC (2),0-2,0-2,Panionios GSS (2)
?,(Sun) 18 Sep 2016 (W37),Atromitos FC (2),0-2,0-1,Panetolikos GFS (2)
?,(Sun) 18 Sep 2016 (W37),Iraklis 1908 Thessaloniki FC (2),1-2,1-0,Olympiacos Piraeus FC (2)
?,(Sun) 18 Sep 2016 (W37),Kerkyra FC (2),2-0,2-0,AE Larissa FC (2)
?,(Sun) 18 Sep 2016 (W37),Panathinaikos FC (2),4-0,1-0,PAS Giannina FC (2)
?,(Mon) 19 Sep 2016 (W38),Asteras Tripolis FC (2),1-2,0-2,PAOK FC (2)
?,(Sat) 24 Sep 2016 (W38),PAS Giannina FC (3),0-0,0-0,Platanias FC (3)
?,(Sat) 24 Sep 2016 (W38),Panetolikos GFS (3),0-0,0-0,Panathinaikos FC (3)
?,(Sat) 24 Sep 2016 (W38),Panionios GSS (3),1-2,0-2,Veria FC (3)
?,(Sun) 25 Sep 2016 (W38),Atromitos FC (3),1-0,1-0,Asteras Tripolis FC (3)
?,(Sun) 25 Sep 2016 (W38),AE Larissa FC (3),1-0,0-0,Olympiacos Piraeus FC (3)
?,(Sun) 25 Sep 2016 (W38),Levadiakos FC (3),2-1,2-0,Kerkyra FC (3)
?,(Sun) 25 Sep 2016 (W38),PAOK FC (3),0-0,0-0,Xanthi FC (3)
?,(Mon) 26 Sep 2016 (W39),AEK Athens FC (3),0-0,0-0,Iraklis 1908 Thessaloniki FC (3)
