Date,Team 1,Team 2,FT,HT
2006-03-05,Kalamaria,Larisa,2-2,1-0
2006-03-05,Olympiakos,OFI,4-0,3-0
2006-03-05,Panathinaikos,AEK,1-0,0-0
2006-03-05,Panionios,Akratitos,2-4,1-1
2006-03-11,Egaleo,Atromitos,0-1,0-0
2006-03-11,PAOK,Panathinaikos,0-1,0-0
2006-03-12,AEK,Panionios,2-0,1-0
2006-03-12,Akratitos,Kallithea,1-0,0-0
2006-03-12,Levadeiakos,Iraklis,0-1,0-0
2006-03-12,OFI,Ionikos,3-0,2-0
2006-03-12,Olympiakos,Kalamaria,2-1,1-0
2006-03-13,Larisa,Xanthi,3-1,2-1
2006-03-18,Kallithea,AEK,1-4,0-2
2006-03-18,Xanthi,Olympiakos,1-0,0-0
2006-03-19,Akratitos,Levadeiakos,0-0,0-0
2006-03-19,Atromitos,Larisa,0-0,0-0
2006-03-19,Iraklis,Egaleo,4-2,3-1
2006-03-19,Kalamaria,Ionikos,2-1,0-0
2006-03-19,Panathinaikos,OFI,3-1,1-1
2006-03-20,Panionios,PAOK,0-1,0-0
2006-03-26,AEK,Akratitos,2-0,2-0
2006-03-26,Ionikos,Xanthi,0-0,0-0
2006-03-26,Kalamaria,Panathinaikos,0-1,0-0
2006-03-26,Larisa,Iraklis,0-0,0-0
2006-03-26,Levadeiakos,Egaleo,2-1,1-0
2006-03-26,OFI,Panionios,1-1,1-1
2006-03-26,PAOK,Kallithea,2-1,0-0
2006-03-27,Olympiakos,Atromitos,3-0,1-0
2006-04-01,Egaleo,Larisa,1-0,0-0
2006-04-02,AEK,Levadeiakos,2-0,1-0
2006-04-02,Akratitos,PAOK,0-3,0-3
2006-04-02,Atromitos,Ionikos,3-2,1-0
2006-04-02,Kallithea,OFI,0-1,0-1
2006-04-02,Panionios,Kalamaria,2-1,0-0
2006-04-02,Xanthi,Panathinaikos,1-1,0-0
2006-04-03,Iraklis,Olympiakos,2-0,1-0
2006-04-08,Olympiakos,Egaleo,5-1,1-0
2006-04-09,Ionikos,Iraklis,1-1,0-0
2006-04-09,Kalamaria,Kallithea,0-0,0-0
2006-04-09,Levadeiakos,Larisa,3-0,2-0
2006-04-09,OFI,Akratitos,2-2,1-1
2006-04-09,Panathinaikos,Atromitos,4-3,3-2
2006-04-09,PAOK,AEK,2-1,0-0
2006-04-09,Xanthi,Panionios,1-0,1-0
2006-04-15,Egaleo,Ionikos,1-1,0-1
2006-04-16,AEK,OFI,2-0,2-0
2006-04-16,Akratitos,Kalamaria,1-3,0-0
2006-04-16,Atromitos,Panionios,1-3,0-0
2006-04-16,Iraklis,Panathinaikos,1-0,1-0
2006-04-16,Kallithea,Xanthi,2-1,2-0
2006-04-16,Larisa,Olympiakos,2-1,1-0
2006-04-16,PAOK,Levadeiakos,3-1,1-1
2006-04-30,Atromitos,Kallithea,2-1,0-0
2006-04-30,Ionikos,Larisa,1-1,0-1
2006-04-30,Kalamaria,AEK,0-1,0-0
2006-04-30,Levadeiakos,Olympiakos,3-2,3-0
2006-04-30,OFI,PAOK,2-1,1-0
2006-04-30,Panathinaikos,Egaleo,4-0,2-0
2006-04-30,Panionios,Iraklis,3-0,2-0
2006-04-30,Xanthi,Akratitos,2-0,1-0
2006-05-13,Iraklis,Kallithea,3-2,1-1
2006-05-14,AEK,Xanthi,0-0,0-0
2006-05-14,Akratitos,Atromitos,0-2,0-1
2006-05-14,Egaleo,Panionios,0-3,0-1
2006-05-14,Larisa,Panathinaikos,0-3,0-0
2006-05-14,OFI,Levadeiakos,2-0,0-0
2006-05-14,Olympiakos,Ionikos,0-0,0-0
2006-05-14,PAOK,Kalamaria,1-2,1-1
