Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Aug 2005 (W34),Kallithea FC (1),1-1,0-1,Egaleo FC (1)
?,(Sat) 27 Aug 2005 (W34),Xanthi FC (1),1-0,1-0,PAOK FC (1)
?,(Sun) 28 Aug 2005 (W34),APO Akratitos (1),3-1,1-0,Iraklis 1908 Thessaloniki FC (1)
?,(Sun) 28 Aug 2005 (W34),Apollon Pontou FC (1),2-1,1-1,OFI Crete FC (1)
?,(Sun) 28 Aug 2005 (W34),Panathinaikos FC (1),0-2,0-1,Olympiacos Piraeus FC (1)
?,(Sun) 28 Aug 2005 (W34),Panionios GSS (1),1-1,0-0,AE Larissa FC (1)
?,(Mon) 29 Aug 2005 (W35),Atromitos FC (1),0-0,0-0,AEK Athens FC (1)
?,(Sun) 4 Sep 2005 (W35),Levadiakos FC (1),1-1,0-1,Ionikos FC (1)
?,(Sat) 10 Sep 2005 (W36),Olympiacos Piraeus FC (2),5-0,1-0,Panionios GSS (2)
?,(Sat) 10 Sep 2005 (W36),PAOK FC (2),2-2,2-0,Atromitos FC (2)
?,(Sun) 11 Sep 2005 (W36),AEK Athens FC (2),2-0,2-0,Iraklis 1908 Thessaloniki FC (2)
?,(Sun) 11 Sep 2005 (W36),Egaleo FC (2),1-0,1-0,APO Akratitos (2)
?,(Sun) 11 Sep 2005 (W36),Ionikos FC (2),1-1,1-0,Panathinaikos FC (2)
?,(Sun) 11 Sep 2005 (W36),Apollon Pontou FC (2),1-1,0-0,Levadiakos FC (2)
?,(Sun) 11 Sep 2005 (W36),OFI Crete FC (2),1-1,0-1,Xanthi FC (2)
?,(Mon) 12 Sep 2005 (W37),AE Larissa FC (2),2-0,2-0,Kallithea FC (2)
?,(Sat) 17 Sep 2005 (W37),APO Akratitos (3),0-0,0-0,AE Larissa FC (3)
?,(Sat) 17 Sep 2005 (W37),Kallithea FC (3),0-3,0-0,Olympiacos Piraeus FC (3)
?,(Sun) 18 Sep 2005 (W37),AEK Athens FC (3),1-1,0-0,Egaleo FC (3)
?,(Sun) 18 Sep 2005 (W37),Atromitos FC (3),4-0,1-0,OFI Crete FC (3)
?,(Sun) 18 Sep 2005 (W37),Levadiakos FC (3),0-0,0-0,Panathinaikos FC (3)
?,(Sun) 18 Sep 2005 (W37),Panionios GSS (3),3-3,2-2,Ionikos FC (3)
?,(Sun) 18 Sep 2005 (W37),Xanthi FC (3),2-0,2-0,Apollon Pontou FC (3)
?,(Mon) 19 Sep 2005 (W38),Iraklis 1908 Thessaloniki FC (3),0-0,0-0,PAOK FC (3)
?,(Sat) 24 Sep 2005 (W38),Olympiacos Piraeus FC (4),2-0,2-0,APO Akratitos (4)
?,(Sat) 24 Sep 2005 (W38),Panathinaikos FC (4),3-0,3-0,Panionios GSS (4)
?,(Sun) 25 Sep 2005 (W38),Ionikos FC (4),2-1,2-0,Kallithea FC (4)
?,(Sun) 25 Sep 2005 (W38),AE Larissa FC (4),0-1,0-0,AEK Athens FC (4)
?,(Sun) 25 Sep 2005 (W38),OFI Crete FC (4),0-1,0-1,Iraklis 1908 Thessaloniki FC (4)
?,(Sun) 25 Sep 2005 (W38),PAOK FC (4),2-0,2-0,Egaleo FC (4)
?,(Sun) 25 Sep 2005 (W38),Xanthi FC (4),1-0,0-0,Levadiakos FC (4)
?,(Mon) 26 Sep 2005 (W39),Apollon Pontou FC (4),1-2,0-1,Atromitos FC (4)
?,(Sat) 1 Oct 2005 (W39),Kallithea FC (5),2-4,2-1,Panathinaikos FC (5)
?,(Sat) 1 Oct 2005 (W39),Levadiakos FC (5),3-2,3-2,Panionios GSS (5)
?,(Sun) 2 Oct 2005 (W39),AEK Athens FC (5),1-3,1-0,Olympiacos Piraeus FC (5)
?,(Sun) 2 Oct 2005 (W39),APO Akratitos (5),0-0,0-0,Ionikos FC (5)
?,(Sun) 2 Oct 2005 (W39),Iraklis 1908 Thessaloniki FC (5),0-1,0-0,Apollon Pontou FC (5)
?,(Sun) 2 Oct 2005 (W39),PAOK FC (5),2-2,0-1,AE Larissa FC (5)
?,(Mon) 3 Oct 2005 (W40),Atromitos FC (5),0-1,0-1,Xanthi FC (5)
?,(Sun) 9 Oct 2005 (W40),Egaleo FC (5),0-0,0-0,OFI Crete FC (5)
?,(Sat) 15 Oct 2005 (W41),Atromitos FC (6),1-0,1-0,Levadiakos FC (6)
?,(Sat) 15 Oct 2005 (W41),Apollon Pontou FC (6),0-0,0-0,Egaleo FC (6)
?,(Sat) 15 Oct 2005 (W41),Panathinaikos FC (6),1-0,1-0,APO Akratitos (6)
?,(Sun) 16 Oct 2005 (W41),Ionikos FC (6),0-1,0-1,AEK Athens FC (6)
?,(Sun) 16 Oct 2005 (W41),OFI Crete FC (6),3-2,2-0,AE Larissa FC (6)
?,(Sun) 16 Oct 2005 (W41),Olympiacos Piraeus FC (6),1-2,0-0,PAOK FC (6)
?,(Sun) 16 Oct 2005 (W41),Panionios GSS (6),1-0,0-0,Kallithea FC (6)
?,(Mon) 17 Oct 2005 (W42),Xanthi FC (6),4-1,2-1,Iraklis 1908 Thessaloniki FC (6)
?,(Sat) 22 Oct 2005 (W42),Iraklis 1908 Thessaloniki FC (7),2-0,0-0,Atromitos FC (7)
?,(Sun) 23 Oct 2005 (W42),AEK Athens FC (7),3-0,0-0,Panathinaikos FC (7)
?,(Sun) 23 Oct 2005 (W42),APO Akratitos (7),0-1,0-1,Panionios GSS (7)
?,(Sun) 23 Oct 2005 (W42),Egaleo FC (7),3-2,0-2,Xanthi FC (7)
?,(Sun) 23 Oct 2005 (W42),Levadiakos FC (7),1-0,1-0,Kallithea FC (7)
?,(Sun) 23 Oct 2005 (W42),OFI Crete FC (7),1-0,0-0,Olympiacos Piraeus FC (7)
?,(Sun) 23 Oct 2005 (W42),PAOK FC (7),6-1,3-1,Ionikos FC (7)
?,(Mon) 24 Oct 2005 (W43),AE Larissa FC (7),4-1,1-0,Apollon Pontou FC (7)
?,(Sat) 29 Oct 2005 (W43),Apollon Pontou FC (8),1-2,0-1,Olympiacos Piraeus FC (8)
?,(Sat) 29 Oct 2005 (W43),Kallithea FC (8),2-0,0-0,APO Akratitos (8)
?,(Sun) 30 Oct 2005 (W43),Atromitos FC (8),0-0,0-0,Egaleo FC (8)
?,(Sun) 30 Oct 2005 (W43),Ionikos FC (8),1-1,0-1,OFI Crete FC (8)
?,(Sun) 30 Oct 2005 (W43),Iraklis 1908 Thessaloniki FC (8),2-0,1-0,Levadiakos FC (8)
?,(Sun) 30 Oct 2005 (W43),Panathinaikos FC (8),1-0,1-0,PAOK FC (8)
?,(Sun) 30 Oct 2005 (W43),Xanthi FC (8),1-0,1-0,AE Larissa FC (8)
?,(Mon) 31 Oct 2005 (W44),Panionios GSS (8),0-2,0-1,AEK Athens FC (8)
?,(Sat) 5 Nov 2005 (W44),AEK Athens FC (9),2-0,1-0,Kallithea FC (9)
?,(Sat) 5 Nov 2005 (W44),AE Larissa FC (9),2-1,0-0,Atromitos FC (9)
?,(Sun) 6 Nov 2005 (W44),Ionikos FC (9),2-0,1-0,Apollon Pontou FC (9)
?,(Sun) 6 Nov 2005 (W44),Levadiakos FC (9),1-1,0-0,APO Akratitos (9)
?,(Sun) 6 Nov 2005 (W44),OFI Crete FC (9),0-2,0-0,Panathinaikos FC (9)
?,(Sun) 6 Nov 2005 (W44),Olympiacos Piraeus FC (9),2-0,1-0,Xanthi FC (9)
?,(Sun) 6 Nov 2005 (W44),PAOK FC (9),1-0,1-0,Panionios GSS (9)
?,(Mon) 7 Nov 2005 (W45),Egaleo FC (9),1-1,0-1,Iraklis 1908 Thessaloniki FC (9)
?,(Sat) 19 Nov 2005 (W46),Atromitos FC (10),0-1,0-0,Olympiacos Piraeus FC (10)
?,(Sat) 19 Nov 2005 (W46),Panathinaikos FC (10),3-0,1-0,Apollon Pontou FC (10)
?,(Sat) 19 Nov 2005 (W46),Xanthi FC (10),1-1,0-1,Ionikos FC (10)
?,(Sun) 20 Nov 2005 (W46),Egaleo FC (10),1-0,1-0,Levadiakos FC (10)
?,(Sun) 20 Nov 2005 (W46),Iraklis 1908 Thessaloniki FC (10),2-1,2-0,AE Larissa FC (10)
?,(Sun) 20 Nov 2005 (W46),Kallithea FC (10),1-1,0-1,PAOK FC (10)
?,(Sun) 20 Nov 2005 (W46),Panionios GSS (10),1-1,0-0,OFI Crete FC (10)
?,(Mon) 21 Nov 2005 (W47),APO Akratitos (10),1-2,0-1,AEK Athens FC (10)
?,(Sat) 26 Nov 2005 (W47),AE Larissa FC (11),1-1,1-0,Egaleo FC (11)
?,(Sat) 26 Nov 2005 (W47),Panathinaikos FC (11),2-1,2-1,Xanthi FC (11)
?,(Sun) 27 Nov 2005 (W47),Ionikos FC (11),3-1,2-1,Atromitos FC (11)
?,(Sun) 27 Nov 2005 (W47),Apollon Pontou FC (11),1-0,1-0,Panionios GSS (11)
?,(Sun) 27 Nov 2005 (W47),Levadiakos FC (11),0-1,0-1,AEK Athens FC (11)
?,(Sun) 27 Nov 2005 (W47),OFI Crete FC (11),0-0,0-0,Kallithea FC (11)
?,(Sun) 27 Nov 2005 (W47),PAOK FC (11),2-0,0-0,APO Akratitos (11)
?,(Mon) 28 Nov 2005 (W48),Olympiacos Piraeus FC (11),2-1,1-1,Iraklis 1908 Thessaloniki FC (11)
?,(Sat) 3 Dec 2005 (W48),Atromitos FC (12),1-0,0-0,Panathinaikos FC (12)
?,(Sat) 3 Dec 2005 (W48),Egaleo FC (12),1-3,0-1,Olympiacos Piraeus FC (12)
?,(Sat) 3 Dec 2005 (W48),Kallithea FC (12),0-0,0-0,Apollon Pontou FC (12)
?,(Sun) 4 Dec 2005 (W48),AEK Athens FC (12),2-1,1-1,PAOK FC (12)
?,(Sun) 4 Dec 2005 (W48),APO Akratitos (12),1-1,0-0,OFI Crete FC (12)
?,(Sun) 4 Dec 2005 (W48),Iraklis 1908 Thessaloniki FC (12),2-1,0-1,Ionikos FC (12)
