Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 27 Aug 2010 (34),Panathinaikos FC (1),1-1,1-0,Xanthi FC (1)
?,(Sat) 28 Aug 2010 (34),Iraklis 1908 Thessaloniki FC (1),2-1,0-0,Olympiacos Piraeus FC (1)
?,(Sat) 28 Aug 2010 (34),AE Larissa FC (1),1-0,0-0,Atromitos FC (1)
?,(Sat) 28 Aug 2010 (34),Panionios GSS (1),0-1,0-0,Olympiacos Volou 1937 FC (1)
?,(Sun) 29 Aug 2010 (34),Ergotelis FC (1),0-1,0-1,Asteras Tripolis FC (1)
?,(Sun) 29 Aug 2010 (34),Kavala FC (1),0-1,0-1,Aris Thessaloniki FC (1)
?,(Sun) 29 Aug 2010 (34),Kerkyra FC (1),2-1,1-0,AEK Athens FC (1)
?,(Sun) 29 Aug 2010 (34),PAOK FC (1),3-2,1-1,Panserraikos FC (1)
?,(Sat) 11 Sep 2010 (36),Aris Thessaloniki FC (2),0-1,0-1,Panathinaikos FC (2)
?,(Sat) 11 Sep 2010 (36),Asteras Tripolis FC (2),0-0,0-0,PAOK FC (2)
?,(Sat) 11 Sep 2010 (36),Atromitos FC (2),1-1,0-0,Iraklis 1908 Thessaloniki FC (2)
?,(Sat) 11 Sep 2010 (36),Olympiacos Piraeus FC (2),2-0,1-0,Kerkyra FC (2)
?,(Sun) 12 Sep 2010 (36),AEK Athens FC (2),2-0,1-0,Panserraikos FC (2)
?,(Sun) 12 Sep 2010 (36),AE Larissa FC (2),0-0,0-0,Kavala FC (2)
?,(Sun) 12 Sep 2010 (36),Olympiacos Volou 1937 FC (2),0-1,0-0,Ergotelis FC (2)
?,(Sun) 12 Sep 2010 (36),Xanthi FC (2),1-1,0-1,Panionios GSS (2)
?,(Sat) 18 Sep 2010 (37),Ergotelis FC (3),1-0,0-0,Xanthi FC (3)
?,(Sat) 18 Sep 2010 (37),Iraklis 1908 Thessaloniki FC (3),1-0,1-0,AE Larissa FC (3)
?,(Sat) 18 Sep 2010 (37),Kavala FC (3),2-2,2-1,Panathinaikos FC (3)
?,(Sun) 19 Sep 2010 (37),AEK Athens FC (3),2-2,0-1,Asteras Tripolis FC (3)
?,(Sun) 19 Sep 2010 (37),Kerkyra FC (3),3-1,1-0,Atromitos FC (3)
?,(Sun) 19 Sep 2010 (37),Panionios GSS (3),1-0,0-0,Aris Thessaloniki FC (3)
?,(Sun) 19 Sep 2010 (37),Panserraikos FC (3),0-1,0-1,Olympiacos Piraeus FC (3)
?,(Sun) 19 Sep 2010 (37),PAOK FC (3),1-1,1-1,Olympiacos Volou 1937 FC (3)
?,(Sat) 25 Sep 2010 (38),Atromitos FC (4),2-1,2-0,Panserraikos FC (4)
?,(Sat) 25 Sep 2010 (38),Olympiacos Piraeus FC (4),3-0,1-0,Asteras Tripolis FC (4)
?,(Sat) 25 Sep 2010 (38),Panathinaikos FC (4),2-1,1-0,Panionios GSS (4)
?,(Sun) 26 Sep 2010 (38),Aris Thessaloniki FC (4),1-0,0-0,Ergotelis FC (4)
?,(Sun) 26 Sep 2010 (38),Iraklis 1908 Thessaloniki FC (4),0-1,0-1,Kavala FC (4)
?,(Sun) 26 Sep 2010 (38),AE Larissa FC (4),1-1,1-1,Kerkyra FC (4)
?,(Sun) 26 Sep 2010 (38),Olympiacos Volou 1937 FC (4),3-1,1-0,AEK Athens FC (4)
?,(Sun) 26 Sep 2010 (38),Xanthi FC (4),1-0,1-0,PAOK FC (4)
?,(Sat) 2 Oct 2010 (39),Asteras Tripolis FC (5),1-1,1-0,Atromitos FC (5)
?,(Sat) 2 Oct 2010 (39),Kavala FC (5),2-1,1-0,Panionios GSS (5)
?,(Sat) 2 Oct 2010 (39),Olympiacos Piraeus FC (5),3-1,2-0,Olympiacos Volou 1937 FC (5)
?,(Sun) 3 Oct 2010 (39),AEK Athens FC (5),1-0,1-0,Xanthi FC (5)
?,(Sun) 3 Oct 2010 (39),Ergotelis FC (5),1-4,0-3,Panathinaikos FC (5)
?,(Sun) 3 Oct 2010 (39),Kerkyra FC (5),0-0,0-0,Iraklis 1908 Thessaloniki FC (5)
?,(Sun) 3 Oct 2010 (39),Panserraikos FC (5),1-0,1-0,AE Larissa FC (5)
