Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 22 Aug 2015 (W34),AEK Athens FC (1),3-0,1-0,Platanias FC (1)
?,(Sat) 22 Aug 2015 (W34),AEL Kalloni FC (1),0-1,0-1,Iraklis 1908 Thessaloniki FC (1)
?,(Sat) 22 Aug 2015 (W34),Panthrakikos FC (1),0-2,0-1,Asteras Tripolis FC (1)
?,(Sun) 23 Aug 2015 (W34),Atromitos FC (1),1-0,1-0,Levadiakos FC (1)
?,(Sun) 23 Aug 2015 (W34),Olympiacos Piraeus FC (1),3-0,1-0,Panionios GSS (1)
?,(Sun) 23 Aug 2015 (W34),PAOK FC (1),0-0,0-0,Xanthi FC (1)
?,(Sun) 23 Aug 2015 (W34),Veria FC (1),1-1,0-1,PAS Giannina FC (1)
?,(Mon) 24 Aug 2015 (W35),Panetolikos GFS (1),1-2,1-0,Panathinaikos FC (1)
?,(Sat) 29 Aug 2015 (W35),Levadiakos FC (2),0-2,0-0,Olympiacos Piraeus FC (2)
?,(Sat) 29 Aug 2015 (W35),Panthrakikos FC (2),0-2,0-1,Veria FC (2)
?,(Sat) 29 Aug 2015 (W35),Xanthi FC (2),0-0,0-0,AEK Athens FC (2)
?,(Sun) 30 Aug 2015 (W35),Asteras Tripolis FC (2),0-2,0-1,Panetolikos GFS (2)
?,(Sun) 30 Aug 2015 (W35),PAS Giannina FC (2),3-1,1-0,PAOK FC (2)
?,(Sun) 30 Aug 2015 (W35),Iraklis 1908 Thessaloniki FC (2),0-1,0-1,Panionios GSS (2)
?,(Sun) 30 Aug 2015 (W35),Panathinaikos FC (2),4-0,2-0,AEL Kalloni FC (2)
?,(Mon) 31 Aug 2015 (W36),Platanias FC (2),1-2,1-0,Atromitos FC (2)
?,(Sat) 12 Sep 2015 (W37),AEL Kalloni FC (3),1-1,0-0,Asteras Tripolis FC (3)
?,(Sat) 12 Sep 2015 (W37),Olympiacos Piraeus FC (3),3-1,1-0,Platanias FC (3)
?,(Sat) 12 Sep 2015 (W37),Veria FC (3),0-3,0-2,PAOK FC (3)
?,(Sun) 13 Sep 2015 (W37),AEK Athens FC (3),3-1,2-1,PAS Giannina FC (3)
?,(Sun) 13 Sep 2015 (W37),Atromitos FC (3),0-1,0-0,Xanthi FC (3)
?,(Sun) 13 Sep 2015 (W37),Panetolikos GFS (3),1-0,1-0,Panthrakikos FC (3)
?,(Sun) 13 Sep 2015 (W37),Panionios GSS (3),1-0,1-0,Panathinaikos FC (3)
?,(Mon) 14 Sep 2015 (W38),Iraklis 1908 Thessaloniki FC (3),0-1,0-0,Levadiakos FC (3)
?,(Tue) 22 Sep 2015 (W39),Panetolikos GFS (4),1-1,0-0,Veria FC (4)
?,(Tue) 22 Sep 2015 (W39),Platanias FC (4),0-0,0-0,Iraklis 1908 Thessaloniki FC (4)
?,(Tue) 22 Sep 2015 (W39),Xanthi FC (4),1-3,0-1,Olympiacos Piraeus FC (4)
?,(Wed) 23 Sep 2015 (W39),Asteras Tripolis FC (4),2-1,2-1,Panionios GSS (4)
?,(Wed) 23 Sep 2015 (W39),PAS Giannina FC (4),1-0,1-0,Atromitos FC (4)
?,(Wed) 23 Sep 2015 (W39),Panathinaikos FC (4),3-0,3-0,Levadiakos FC (4)
?,(Wed) 23 Sep 2015 (W39),Panthrakikos FC (4),0-0,0-0,AEL Kalloni FC (4)
?,(Wed) 23 Sep 2015 (W39),PAOK FC (4),2-1,0-0,AEK Athens FC (4)
?,(Sat) 26 Sep 2015 (W39),Iraklis 1908 Thessaloniki FC (5),1-1,0-0,Xanthi FC (5)
?,(Sat) 26 Sep 2015 (W39),AEL Kalloni FC (5),5-1,4-0,Panetolikos GFS (5)
?,(Sat) 26 Sep 2015 (W39),Olympiacos Piraeus FC (5),5-1,3-0,PAS Giannina FC (5)
?,(Sun) 27 Sep 2015 (W39),Atromitos FC (5),1-2,0-0,PAOK FC (5)
?,(Sun) 27 Sep 2015 (W39),Levadiakos FC (5),2-1,1-0,Asteras Tripolis FC (5)
?,(Sun) 27 Sep 2015 (W39),Panathinaikos FC (5),1-0,1-0,Platanias FC (5)
?,(Sun) 27 Sep 2015 (W39),Panionios GSS (5),1-1,1-0,Panthrakikos FC (5)
?,(Mon) 28 Sep 2015 (W40),Veria FC (5),1-2,1-0,AEK Athens FC (5)
?,(Sat) 3 Oct 2015 (W40),Panetolikos GFS (6),1-5,0-4,Panionios GSS (6)
?,(Sat) 3 Oct 2015 (W40),Panthrakikos FC (6),1-3,1-0,Levadiakos FC (6)
?,(Sat) 3 Oct 2015 (W40),Xanthi FC (6),0-1,0-0,Panathinaikos FC (6)
?,(Sun) 4 Oct 2015 (W40),AEK Athens FC (6),1-0,0-0,Atromitos FC (6)
?,(Sun) 4 Oct 2015 (W40),PAS Giannina FC (6),2-2,1-1,Iraklis 1908 Thessaloniki FC (6)
?,(Sun) 4 Oct 2015 (W40),AEL Kalloni FC (6),0-1,0-0,Veria FC (6)
?,(Sun) 4 Oct 2015 (W40),PAOK FC (6),0-2,0-2,Olympiacos Piraeus FC (6)
?,(Mon) 5 Oct 2015 (W41),Asteras Tripolis FC (6),1-1,1-1,Platanias FC (6)
?,(Sat) 17 Oct 2015 (W42),Olympiacos Piraeus FC (7),4-0,1-0,AEK Athens FC (7)
?,(Sat) 17 Oct 2015 (W42),Panionios GSS (7),2-0,1-0,AEL Kalloni FC (7)
?,(Sat) 17 Oct 2015 (W42),Platanias FC (7),4-0,2-0,Panthrakikos FC (7)
?,(Sun) 18 Oct 2015 (W42),Asteras Tripolis FC (7),1-1,1-0,Xanthi FC (7)
?,(Sun) 18 Oct 2015 (W42),Iraklis 1908 Thessaloniki FC (7),3-3,2-1,PAOK FC (7)
?,(Sun) 18 Oct 2015 (W42),Levadiakos FC (7),2-2,1-2,Panetolikos GFS (7)
?,(Sun) 18 Oct 2015 (W42),Veria FC (7),0-1,0-0,Atromitos FC (7)
?,(Mon) 19 Oct 2015 (W43),Panathinaikos FC (7),3-1,1-0,PAS Giannina FC (7)
?,(Sat) 24 Oct 2015 (W43),AEK Athens FC (8),5-1,2-0,Iraklis 1908 Thessaloniki FC (8)
?,(Sat) 24 Oct 2015 (W43),AEL Kalloni FC (8),0-0,0-0,Levadiakos FC (8)
?,(Sat) 24 Oct 2015 (W43),Panetolikos GFS (8),1-2,0-1,Platanias FC (8)
?,(Sun) 25 Oct 2015 (W43),Atromitos FC (8),1-2,0-0,Olympiacos Piraeus FC (8)
?,(Sun) 25 Oct 2015 (W43),PAS Giannina FC (8),1-2,1-1,Asteras Tripolis FC (8)
?,(Sun) 25 Oct 2015 (W43),Panionios GSS (8),0-1,0-0,Veria FC (8)
?,(Sun) 25 Oct 2015 (W43),Panthrakikos FC (8),0-0,0-0,Xanthi FC (8)
?,(Sun) 25 Oct 2015 (W43),PAOK FC (8),3-1,3-0,Panathinaikos FC (8)
?,(Sat) 31 Oct 2015 (W44),Levadiakos FC (9),0-2,0-0,Panionios GSS (9)
?,(Sat) 31 Oct 2015 (W44),Platanias FC (9),2-1,1-1,AEL Kalloni FC (9)
?,(Sat) 31 Oct 2015 (W44),Veria FC (9),0-2,0-0,Olympiacos Piraeus FC (9)
?,(Sun) 1 Nov 2015 (W44),Asteras Tripolis FC (9),2-1,0-1,PAOK FC (9)
?,(Sun) 1 Nov 2015 (W44),PAS Giannina FC (9),2-0,0-0,Panthrakikos FC (9)
?,(Sun) 1 Nov 2015 (W44),Panathinaikos FC (9),0-0,0-0,AEK Athens FC (9)
?,(Sun) 1 Nov 2015 (W44),Xanthi FC (9),3-1,1-1,Panetolikos GFS (9)
?,(Mon) 2 Nov 2015 (W45),Iraklis 1908 Thessaloniki FC (9),2-0,1-0,Atromitos FC (9)
?,(Sat) 7 Nov 2015 (W45),Atromitos FC (10),1-2,0-0,Panathinaikos FC (10)
?,(Sat) 7 Nov 2015 (W45),AEL Kalloni FC (10),2-2,1-1,Xanthi FC (10)
?,(Sat) 7 Nov 2015 (W45),Panionios GSS (10),2-1,1-0,Platanias FC (10)
?,(Sun) 8 Nov 2015 (W45),AEK Athens FC (10),0-1,0-0,Asteras Tripolis FC (10)
?,(Sun) 8 Nov 2015 (W45),Levadiakos FC (10),1-1,0-1,Veria FC (10)
?,(Sun) 8 Nov 2015 (W45),Olympiacos Piraeus FC (10),2-0,1-0,Iraklis 1908 Thessaloniki FC (10)
?,(Sun) 8 Nov 2015 (W45),PAOK FC (10),3-3,1-2,Panthrakikos FC (10)
?,(Mon) 9 Nov 2015 (W46),Panetolikos GFS (10),2-1,1-0,PAS Giannina FC (10)
?,(Sat) 21 Nov 2015 (W47),Asteras Tripolis FC (11),1-0,0-0,Atromitos FC (11)
?,(Sat) 21 Nov 2015 (W47),PAS Giannina FC (11),2-1,1-0,AEL Kalloni FC (11)
?,(Sat) 21 Nov 2015 (W47),Panathinaikos FC (11),0-3,?,Olympiacos Piraeus FC (11)
?,(Sun) 22 Nov 2015 (W47),Panthrakikos FC (11),1-2,0-1,AEK Athens FC (11)
?,(Sun) 22 Nov 2015 (W47),PAOK FC (11),0-0,0-0,Panetolikos GFS (11)
?,(Sun) 22 Nov 2015 (W47),Platanias FC (11),2-1,0-0,Levadiakos FC (11)
?,(Sun) 22 Nov 2015 (W47),Xanthi FC (11),2-0,2-0,Panionios GSS (11)
?,(Mon) 23 Nov 2015 (W48),Veria FC (11),0-0,0-0,Iraklis 1908 Thessaloniki FC (11)
?,(Sat) 28 Nov 2015 (W48),Atromitos FC (12),1-2,0-1,Panthrakikos FC (12)
?,(Sat) 28 Nov 2015 (W48),Iraklis 1908 Thessaloniki FC (12),1-0,1-0,Panathinaikos FC (12)
?,(Sat) 28 Nov 2015 (W48),Panionios GSS (12),2-0,2-0,PAS Giannina FC (12)
?,(Sun) 29 Nov 2015 (W48),AEK Athens FC (12),2-0,1-0,Panetolikos GFS (12)
?,(Sun) 29 Nov 2015 (W48),Levadiakos FC (12),1-0,1-0,Xanthi FC (12)
?,(Sun) 29 Nov 2015 (W48),Olympiacos Piraeus FC (12),3-1,0-0,Asteras Tripolis FC (12)
?,(Sun) 29 Nov 2015 (W48),Platanias FC (12),0-0,0-0,Veria FC (12)
?,(Mon) 30 Nov 2015 (W49),AEL Kalloni FC (12),1-3,1-1,PAOK FC (12)
?,(Sat) 5 Dec 2015 (W49),Asteras Tripolis FC (13),1-2,1-0,Iraklis 1908 Thessaloniki FC (13)
?,(Sat) 5 Dec 2015 (W49),Panthrakikos FC (13),3-4,1-1,Olympiacos Piraeus FC (13)
?,(Sat) 5 Dec 2015 (W49),Xanthi FC (13),0-2,0-1,Platanias FC (13)
?,(Sun) 6 Dec 2015 (W49),AEK Athens FC (13),3-0,2-0,AEL Kalloni FC (13)
?,(Sun) 6 Dec 2015 (W49),PAS Giannina FC (13),0-1,0-0,Levadiakos FC (13)
?,(Sun) 6 Dec 2015 (W49),PAOK FC (13),2-1,1-0,Panionios GSS (13)
?,(Sun) 6 Dec 2015 (W49),Veria FC (13),0-1,0-0,Panathinaikos FC (13)
?,(Mon) 7 Dec 2015 (W50),Panetolikos GFS (13),1-1,0-0,Atromitos FC (13)
?,(Sat) 12 Dec 2015 (W50),Iraklis 1908 Thessaloniki FC (14),0-0,0-0,Panthrakikos FC (14)
?,(Sat) 12 Dec 2015 (W50),Panionios GSS (14),1-1,1-0,AEK Athens FC (14)
?,(Sat) 12 Dec 2015 (W50),Platanias FC (14),0-1,0-1,PAS Giannina FC (14)
?,(Sun) 13 Dec 2015 (W50),Atromitos FC (14),1-0,0-0,AEL Kalloni FC (14)
?,(Sun) 13 Dec 2015 (W50),Olympiacos Piraeus FC (14),1-0,1-0,Panetolikos GFS (14)
?,(Sun) 13 Dec 2015 (W50),Panathinaikos FC (14),2-0,0-0,Asteras Tripolis FC (14)
?,(Sun) 13 Dec 2015 (W50),Xanthi FC (14),1-1,1-1,Veria FC (14)
?,(Mon) 14 Dec 2015 (W51),Levadiakos FC (14),0-0,0-0,PAOK FC (14)
?,(Sat) 19 Dec 2015 (W51),Atromitos FC (15),1-0,0-0,Panionios GSS (15)
?,(Sat) 19 Dec 2015 (W51),AEL Kalloni FC (15),0-2,0-2,Olympiacos Piraeus FC (15)
?,(Sat) 19 Dec 2015 (W51),Veria FC (15),1-0,1-0,Asteras Tripolis FC (15)
?,(Sun) 20 Dec 2015 (W51),PAS Giannina FC (15),1-1,0-0,Xanthi FC (15)
?,(Sun) 20 Dec 2015 (W51),Panetolikos GFS (15),2-0,1-0,Iraklis 1908 Thessaloniki FC (15)
?,(Sun) 20 Dec 2015 (W51),Panthrakikos FC (15),1-0,1-0,Panathinaikos FC (15)
?,(Sun) 20 Dec 2015 (W51),PAOK FC (15),1-0,0-0,Platanias FC (15)
?,(Mon) 21 Dec 2015 (W52),AEK Athens FC (15),1-2,1-0,Levadiakos FC (15)
?,(Sat) 2 Jan 2016 (W53),Asteras Tripolis FC (16),4-0,1-0,Panthrakikos FC (16)
?,(Sat) 2 Jan 2016 (W53),PAS Giannina FC (16),2-0,1-0,Veria FC (16)
?,(Sat) 2 Jan 2016 (W53),Iraklis 1908 Thessaloniki FC (16),3-0,2-0,AEL Kalloni FC (16)
?,(Sun) 3 Jan 2016 (W53),Panionios GSS (16),1-3,0-0,Olympiacos Piraeus FC (16)
?,(Sun) 3 Jan 2016 (W53),Platanias FC (16),0-3,0-2,AEK Athens FC (16)
?,(Mon) 4 Jan 2016 (W1),Panathinaikos FC (16),4-2,2-2,Panetolikos GFS (16)
?,(Sat) 9 Jan 2016 (W1),AEK Athens FC (17),2-1,1-1,Xanthi FC (16)
?,(Sat) 9 Jan 2016 (W1),Atromitos FC (16),0-0,0-0,Platanias FC (17)
?,(Sat) 9 Jan 2016 (W1),Veria FC (17),0-0,0-0,Panthrakikos FC (17)
?,(Sun) 10 Jan 2016 (W1),Olympiacos Piraeus FC (17),3-1,2-0,Levadiakos FC (16)
?,(Sun) 10 Jan 2016 (W1),Panetolikos GFS (17),2-1,0-0,Asteras Tripolis FC (17)
?,(Sun) 10 Jan 2016 (W1),Panionios GSS (17),1-0,0-0,Iraklis 1908 Thessaloniki FC (17)
?,(Sun) 10 Jan 2016 (W1),PAOK FC (16),3-1,1-0,PAS Giannina FC (17)
?,(Mon) 11 Jan 2016 (W2),AEL Kalloni FC (17),0-2,0-0,Panathinaikos FC (17)
?,(Sat) 16 Jan 2016 (W2),Levadiakos FC (17),1-1,1-1,Iraklis 1908 Thessaloniki FC (18)
?,(Sat) 16 Jan 2016 (W2),Panthrakikos FC (18),0-0,0-0,Panetolikos GFS (18)
?,(Sat) 16 Jan 2016 (W2),Xanthi FC (17),2-2,0-1,Atromitos FC (17)
?,(Sun) 17 Jan 2016 (W2),Asteras Tripolis FC (18),3-1,0-1,AEL Kalloni FC (18)
?,(Sun) 17 Jan 2016 (W2),PAS Giannina FC (18),0-2,0-1,AEK Athens FC (18)
?,(Sun) 17 Jan 2016 (W2),Panathinaikos FC (18),0-0,0-0,Panionios GSS (18)
?,(Sun) 17 Jan 2016 (W2),PAOK FC (17),2-1,1-0,Veria FC (18)
?,(Mon) 18 Jan 2016 (W3),Platanias FC (18),1-1,1-0,Olympiacos Piraeus FC (18)
?,(Wed) 20 Jan 2016 (W3),Xanthi FC (18),1-1,0-1,PAOK FC (18)
?,(Sat) 23 Jan 2016 (W3),AEL Kalloni FC (19),2-0,0-0,Panthrakikos FC (19)
