Matchday,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
24,Sat Mar 20 2021,15:30,WET/+0000,CD Santa Clara,1-1,0-1,CD Tondela,2021-03-20T15:30:00Z
24,Sat Mar 20 2021,18:00,WET/+0000,Portimonense SC,1-2,0-1,FC Porto,2021-03-20T18:00:00Z
24,Sat Mar 20 2021,20:30,WET/+0000,Sporting Clube de Portugal,1-0,1-0,Vitória Guimarães,2021-03-20T20:30:00Z
24,Sun Mar 21 2021,15:00,WET/+0000,Rio Ave FC,0-0,0-0,Os Belenenses Futebol,2021-03-21T15:00:00Z
24,Sun Mar 21 2021,17:30,WET/+0000,CS Marítimo,0-4,0-2,FC Famalicão,2021-03-21T17:30:00Z
24,Sun Mar 21 2021,17:30,WET/+0000,Boavista FC,0-1,0-1,SC Farense,2021-03-21T17:30:00Z
24,Sun Mar 21 2021,20:00,WET/+0000,Sporting Clube de Braga,0-2,0-1,Sport Lisboa e Benfica,2021-03-21T20:00:00Z
25,Fri Apr 2 2021,20:30,WEST/+0100,CD Nacional,1-5,0-2,Portimonense SC,2021-04-02T19:30:00Z
25,Sat Apr 3 2021,18:00,WEST/+0100,Rio Ave FC,0-2,0-0,Gil Vicente FC,2021-04-03T17:00:00Z
25,Sat Apr 3 2021,20:30,WEST/+0100,FC Porto,2-1,0-0,CD Santa Clara,2021-04-03T19:30:00Z
25,Sun Apr 4 2021,15:00,WEST/+0100,Os Belenenses Futebol,0-2,0-1,Boavista FC,2021-04-04T14:00:00Z
25,Sun Apr 4 2021,17:30,WEST/+0100,Vitória Guimarães,1-2,1-1,CD Tondela,2021-04-04T16:30:00Z
25,Sun Apr 4 2021,20:00,WEST/+0100,FC Famalicão,2-0,1-0,FC Paços de Ferreira,2021-04-04T19:00:00Z
25,Mon Apr 5 2021,18:45,WEST/+0100,SC Farense,1-2,1-1,Sporting Clube de Braga,2021-04-05T17:45:00Z
25,Mon Apr 5 2021,19:00,WEST/+0100,Sport Lisboa e Benfica,1-0,1-0,CS Marítimo,2021-04-05T18:00:00Z
25,Mon Apr 5 2021,21:00,WEST/+0100,Moreirense FC,1-1,0-1,Sporting Clube de Portugal,2021-04-05T20:00:00Z
26,Fri Apr 9 2021,20:00,WEST/+0100,Portimonense SC,3-0,1-0,Vitória Guimarães,2021-04-09T19:00:00Z
26,Sat Apr 10 2021,15:00,WEST/+0100,CS Marítimo,1-0,1-0,SC Farense,2021-04-10T14:00:00Z
26,Sat Apr 10 2021,15:30,WEST/+0100,Boavista FC,3-3,2-1,Rio Ave FC,2021-04-10T14:30:00Z
26,Sat Apr 10 2021,18:00,WEST/+0100,CD Tondela,0-2,0-1,FC Porto,2021-04-10T17:00:00Z
26,Sat Apr 10 2021,20:30,WEST/+0100,FC Paços de Ferreira,0-5,0-3,Sport Lisboa e Benfica,2021-04-10T19:30:00Z
26,Sun Apr 11 2021,15:00,WEST/+0100,Gil Vicente FC,1-2,0-1,Moreirense FC,2021-04-11T14:00:00Z
26,Sun Apr 11 2021,15:30,WEST/+0100,CD Santa Clara,5-1,2-0,CD Nacional,2021-04-11T14:30:00Z
26,Sun Apr 11 2021,17:30,WEST/+0100,Sporting Clube de Braga,1-1,1-0,Os Belenenses Futebol,2021-04-11T16:30:00Z
26,Sun Apr 11 2021,20:00,WEST/+0100,Sporting Clube de Portugal,1-1,1-1,FC Famalicão,2021-04-11T19:00:00Z
27,Fri Apr 16 2021,18:45,WEST/+0100,Boavista FC,2-0,2-0,FC Paços de Ferreira,2021-04-16T17:45:00Z
27,Fri Apr 16 2021,21:00,WEST/+0100,SC Farense,0-1,0-1,Sporting Clube de Portugal,2021-04-16T20:00:00Z
27,Sat Apr 17 2021,15:30,WEST/+0100,Moreirense FC,2-3,2-3,CD Tondela,2021-04-17T14:30:00Z
27,Sat Apr 17 2021,15:30,WEST/+0100,Vitória Guimarães,1-0,1-0,CD Santa Clara,2021-04-17T14:30:00Z
27,Sat Apr 17 2021,18:00,WEST/+0100,Sport Lisboa e Benfica,1-2,0-1,Gil Vicente FC,2021-04-17T17:00:00Z
27,Sat Apr 17 2021,18:00,WEST/+0100,Os Belenenses Futebol,2-0,1-0,CS Marítimo,2021-04-17T17:00:00Z
27,Sat Apr 17 2021,20:30,WEST/+0100,Rio Ave FC,0-0,0-0,Sporting Clube de Braga,2021-04-17T19:30:00Z
27,Sun Apr 18 2021,15:00,WEST/+0100,FC Famalicão,0-1,0-1,Portimonense SC,2021-04-18T14:00:00Z
27,Sun Apr 18 2021,17:30,WEST/+0100,CD Nacional,0-1,0-1,FC Porto,2021-04-18T16:30:00Z
28,Tue Apr 20 2021,20:00,WEST/+0100,FC Paços de Ferreira,0-2,0-0,SC Farense,2021-04-20T19:00:00Z
28,Wed Apr 21 2021,15:30,WEST/+0100,CD Santa Clara,0-0,0-0,Moreirense FC,2021-04-21T14:30:00Z
28,Wed Apr 21 2021,17:00,WEST/+0100,CS Marítimo,1-0,1-0,Rio Ave FC,2021-04-21T16:00:00Z
28,Wed Apr 21 2021,19:00,WEST/+0100,Sporting Clube de Braga,2-1,1-1,Boavista FC,2021-04-21T18:00:00Z
28,Wed Apr 21 2021,21:15,WEST/+0100,Sporting Clube de Portugal,2-2,0-1,Os Belenenses Futebol,2021-04-21T20:15:00Z
28,Thu Apr 22 2021,15:00,WEST/+0100,CD Tondela,2-1,1-1,CD Nacional,2021-04-22T14:00:00Z
28,Thu Apr 22 2021,17:00,WEST/+0100,Gil Vicente FC,0-3,0-0,FC Famalicão,2021-04-22T16:00:00Z
28,Thu Apr 22 2021,19:00,WEST/+0100,Portimonense SC,1-5,1-1,Sport Lisboa e Benfica,2021-04-22T18:00:00Z
28,Thu Apr 22 2021,21:00,WEST/+0100,FC Porto,1-0,0-0,Vitória Guimarães,2021-04-22T20:00:00Z
29,Sun Apr 25 2021,15:00,WEST/+0100,Boavista FC,0-1,0-0,CS Marítimo,2021-04-25T14:00:00Z
29,Sun Apr 25 2021,17:30,WEST/+0100,Rio Ave FC,1-1,0-1,FC Paços de Ferreira,2021-04-25T16:30:00Z
29,Sun Apr 25 2021,20:00,WEST/+0100,Sporting Clube de Braga,0-1,0-0,Sporting Clube de Portugal,2021-04-25T19:00:00Z
29,Mon Apr 26 2021,17:00,WEST/+0100,Os Belenenses Futebol,2-1,0-1,Gil Vicente FC,2021-04-26T16:00:00Z
29,Mon Apr 26 2021,19:00,WEST/+0100,CD Nacional,1-0,1-0,Vitória Guimarães,2021-04-26T18:00:00Z
29,Mon Apr 26 2021,19:00,WEST/+0100,Sport Lisboa e Benfica,2-1,1-0,CD Santa Clara,2021-04-26T18:00:00Z
29,Mon Apr 26 2021,19:00,WEST/+0100,FC Famalicão,2-2,2-2,CD Tondela,2021-04-26T18:00:00Z
29,Mon Apr 26 2021,21:15,WEST/+0100,Moreirense FC,1-1,1-0,FC Porto,2021-04-26T20:15:00Z
29,Tue Apr 27 2021,21:45,WEST/+0100,SC Farense,1-1,1-0,Portimonense SC,2021-04-27T20:45:00Z
30,Thu Apr 29 2021,20:30,WEST/+0100,CS Marítimo,1-0,0-0,Sporting Clube de Braga,2021-04-29T19:30:00Z
30,Fri Apr 30 2021,15:00,WEST/+0100,FC Paços de Ferreira,1-0,0-0,Os Belenenses Futebol,2021-04-30T14:00:00Z
30,Fri Apr 30 2021,17:00,WEST/+0100,Vitória Guimarães,2-0,2-0,Moreirense FC,2021-04-30T16:00:00Z
30,Fri Apr 30 2021,19:00,WEST/+0100,CD Tondela,0-2,0-2,Sport Lisboa e Benfica,2021-04-30T18:00:00Z
30,Fri Apr 30 2021,21:15,WEST/+0100,FC Porto,3-2,1-1,FC Famalicão,2021-04-30T20:15:00Z
30,Sat May 1 2021,15:30,WEST/+0100,Gil Vicente FC,0-0,0-0,SC Farense,2021-05-01T14:30:00Z
30,Sat May 1 2021,18:00,WEST/+0100,CD Santa Clara,3-3,1-1,Boavista FC,2021-05-01T17:00:00Z
30,Sat May 1 2021,18:00,WEST/+0100,Portimonense SC,0-0,0-0,Rio Ave FC,2021-05-01T17:00:00Z
30,Sat May 1 2021,20:30,WEST/+0100,Sporting Clube de Portugal,2-0,0-0,CD Nacional,2021-05-01T19:30:00Z
31,Wed May 5 2021,19:00,WEST/+0100,Sporting Clube de Braga,1-1,0-1,FC Paços de Ferreira,2021-05-05T18:00:00Z
31,Wed May 5 2021,19:00,WEST/+0100,CS Marítimo,0-1,0-1,Gil Vicente FC,2021-05-05T18:00:00Z
31,Wed May 5 2021,21:15,WEST/+0100,Rio Ave FC,0-2,0-1,Sporting Clube de Portugal,2021-05-05T20:15:00Z
31,Thu May 6 2021,15:00,WEST/+0100,Moreirense FC,2-2,0-1,CD Nacional,2021-05-06T14:00:00Z
31,Thu May 6 2021,17:00,WEST/+0100,Os Belenenses Futebol,1-0,1-0,Portimonense SC,2021-05-06T16:00:00Z
31,Thu May 6 2021,18:30,WEST/+0100,Sport Lisboa e Benfica,1-1,1-0,FC Porto,2021-05-06T17:30:00Z
31,Thu May 6 2021,20:30,WEST/+0100,SC Farense,2-2,2-1,Vitória Guimarães,2021-05-06T19:30:00Z
31,Fri May 7 2021,19:00,WEST/+0100,FC Famalicão,1-0,0-0,CD Santa Clara,2021-05-07T18:00:00Z
31,Fri May 7 2021,21:15,WEST/+0100,Boavista FC,1-1,0-0,CD Tondela,2021-05-07T20:15:00Z
32,Sun May 9 2021,15:00,WEST/+0100,FC Paços de Ferreira,1-1,1-1,CS Marítimo,2021-05-09T14:00:00Z
32,Sun May 9 2021,20:00,WEST/+0100,Gil Vicente FC,1-1,1-1,Sporting Clube de Braga,2021-05-09T19:00:00Z
32,Mon May 10 2021,18:00,WEST/+0100,Portimonense SC,1-2,1-1,Moreirense FC,2021-05-10T17:00:00Z
32,Mon May 10 2021,20:15,WEST/+0100,FC Porto,5-1,3-0,SC Farense,2021-05-10T19:15:00Z
32,Tue May 11 2021,16:00,WEST/+0100,CD Santa Clara,1-0,0-0,Rio Ave FC,2021-05-11T15:00:00Z
32,Tue May 11 2021,16:00,WEST/+0100,CD Tondela,1-3,1-2,Os Belenenses Futebol,2021-05-11T15:00:00Z
32,Tue May 11 2021,18:00,WEST/+0100,CD Nacional,1-3,1-0,Sport Lisboa e Benfica,2021-05-11T17:00:00Z
32,Tue May 11 2021,20:30,WEST/+0100,Sporting Clube de Portugal,1-0,1-0,Boavista FC,2021-05-11T19:30:00Z
32,Wed May 12 2021,20:15,WEST/+0100,Vitória Guimarães,1-2,1-1,FC Famalicão,2021-05-12T19:15:00Z
33,Fri May 14 2021,19:00,WEST/+0100,FC Paços de Ferreira,0-2,0-1,Gil Vicente FC,2021-05-14T18:00:00Z
33,Fri May 14 2021,21:15,WEST/+0100,Sporting Clube de Braga,1-0,1-0,Moreirense FC,2021-05-14T20:15:00Z
33,Sat May 15 2021,15:30,WEST/+0100,Boavista FC,1-0,0-0,Portimonense SC,2021-05-15T14:30:00Z
33,Sat May 15 2021,15:30,WEST/+0100,SC Farense,1-0,0-0,CD Tondela,2021-05-15T14:30:00Z
33,Sat May 15 2021,18:00,WEST/+0100,Sport Lisboa e Benfica,4-3,3-1,Sporting Clube de Portugal,2021-05-15T17:00:00Z
33,Sat May 15 2021,20:30,WEST/+0100,Rio Ave FC,0-3,0-0,FC Porto,2021-05-15T19:30:00Z
33,Sun May 16 2021,15:00,WEST/+0100,FC Famalicão,3-0,1-0,CD Nacional,2021-05-16T14:00:00Z
33,Sun May 16 2021,17:00,WEST/+0100,Os Belenenses Futebol,0-2,0-1,CD Santa Clara,2021-05-16T16:00:00Z
33,Sun May 16 2021,20:00,WEST/+0100,CS Marítimo,0-0,0-0,Vitória Guimarães,2021-05-16T19:00:00Z
34,Tue May 18 2021,20:15,WEST/+0100,CD Tondela,2-3,2-2,FC Paços de Ferreira,2021-05-18T19:15:00Z
34,Wed May 19 2021,18:00,WEST/+0100,FC Porto,4-0,2-0,Os Belenenses Futebol,2021-05-19T17:00:00Z
34,Wed May 19 2021,20:00,WEST/+0100,CD Nacional,1-2,1-0,Rio Ave FC,2021-05-19T19:00:00Z
34,Wed May 19 2021,20:00,WEST/+0100,Gil Vicente FC,1-2,1-0,Boavista FC,2021-05-19T19:00:00Z
34,Wed May 19 2021,20:00,WEST/+0100,Moreirense FC,3-0,2-0,FC Famalicão,2021-05-19T19:00:00Z
34,Wed May 19 2021,20:00,WEST/+0100,Vitória Guimarães,1-3,0-0,Sport Lisboa e Benfica,2021-05-19T19:00:00Z
34,Wed May 19 2021,20:00,WEST/+0100,CD Santa Clara,4-0,2-0,SC Farense,2021-05-19T19:00:00Z
34,Wed May 19 2021,20:00,WEST/+0100,Portimonense SC,0-0,0-0,Sporting Clube de Braga,2021-05-19T19:00:00Z
34,Wed May 19 2021,21:45,WEST/+0100,Sporting Clube de Portugal,5-1,3-0,CS Marítimo,2021-05-19T20:45:00Z
