Matchday,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,Status,UTC
21,Sat Feb 5 2022,15:30,WET / UTC+0000,CS Marítimo,0-0,0-0,GD Estoril Praia,,FINISHED,2022-02-05T15:30:00Z
21,Sat Feb 5 2022,18:00,WET / UTC+0000,FC Paços de Ferreira,1-1,1-0,Portimonense SC,,FINISHED,2022-02-05T18:00:00Z
21,Sat Feb 5 2022,20:30,WET / UTC+0000,Vitória Guimarães,2-1,1-0,Sporting Clube de Braga,,FINISHED,2022-02-05T20:30:00Z
21,Sun Feb 6 2022,15:30,WET / UTC+0000,Boavista FC,2-2,0-1,FC Vizela,,FINISHED,2022-02-06T15:30:00Z
21,Sun Feb 6 2022,15:30,WET / UTC+0000,Gil Vicente FC,2-2,1-1,CD Santa Clara,,FINISHED,2022-02-06T15:30:00Z
21,Sun Feb 6 2022,18:00,WET / UTC+0000,FC Arouca,0-2,0-0,FC Porto,,FINISHED,2022-02-06T18:00:00Z
21,Sun Feb 6 2022,20:30,WET / UTC+0000,Sporting Clube de Portugal,2-0,1-0,FC Famalicão,,FINISHED,2022-02-06T20:30:00Z
21,Mon Feb 7 2022,19:00,WET / UTC+0000,CD Tondela,1-3,0-2,Sport Lisboa e Benfica,,FINISHED,2022-02-07T19:00:00Z
21,Mon Feb 7 2022,21:15,WET / UTC+0000,Moreirense FC,4-1,2-1,Os Belenenses Futebol,,FINISHED,2022-02-07T21:15:00Z
22,Fri Feb 11 2022,20:15,WET / UTC+0000,FC Porto,2-2,1-2,Sporting Clube de Portugal,,FINISHED,2022-02-11T20:15:00Z
22,Sat Feb 12 2022,15:30,WET / UTC+0000,Sporting Clube de Braga,2-1,0-1,FC Paços de Ferreira,,FINISHED,2022-02-12T15:30:00Z
22,Sat Feb 12 2022,18:00,WET / UTC+0000,Portimonense SC,1-1,1-1,Boavista FC,,FINISHED,2022-02-12T18:00:00Z
22,Sat Feb 12 2022,18:00,WET / UTC+0000,Sport Lisboa e Benfica,2-1,0-1,CD Santa Clara,,FINISHED,2022-02-12T18:00:00Z
22,Sat Feb 12 2022,20:30,WET / UTC+0000,GD Estoril Praia,1-0,0-0,CD Tondela,,FINISHED,2022-02-12T20:30:00Z
22,Sun Feb 13 2022,15:30,WET / UTC+0000,FC Famalicão,5-0,4-0,Moreirense FC,,FINISHED,2022-02-13T15:30:00Z
22,Sun Feb 13 2022,18:00,WET / UTC+0000,Os Belenenses Futebol,1-0,0-0,Vitória Guimarães,,FINISHED,2022-02-13T18:00:00Z
22,Sun Feb 13 2022,20:30,WET / UTC+0000,FC Vizela,0-1,0-1,Gil Vicente FC,,FINISHED,2022-02-13T20:30:00Z
22,Mon Feb 14 2022,20:15,WET / UTC+0000,FC Arouca,0-3,0-2,CS Marítimo,,FINISHED,2022-02-14T20:15:00Z
23,Fri Feb 18 2022,20:15,WET / UTC+0000,Boavista FC,2-2,0-2,Sport Lisboa e Benfica,,FINISHED,2022-02-18T20:15:00Z
23,Sat Feb 19 2022,15:30,WET / UTC+0000,Gil Vicente FC,2-0,0-0,Os Belenenses Futebol,,FINISHED,2022-02-19T15:30:00Z
23,Sat Feb 19 2022,18:00,WET / UTC+0000,FC Paços de Ferreira,2-1,1-1,FC Vizela,,FINISHED,2022-02-19T18:00:00Z
23,Sat Feb 19 2022,20:30,WET / UTC+0000,Vitória Guimarães,1-3,1-3,FC Arouca,,FINISHED,2022-02-19T20:30:00Z
23,Sun Feb 20 2022,15:30,WET / UTC+0000,CS Marítimo,0-1,0-1,FC Famalicão,,FINISHED,2022-02-20T15:30:00Z
23,Sun Feb 20 2022,18:00,WET / UTC+0000,Sporting Clube de Portugal,3-0,1-0,GD Estoril Praia,,FINISHED,2022-02-20T18:00:00Z
23,Sun Feb 20 2022,20:00,WET / UTC+0000,Moreirense FC,0-1,0-1,FC Porto,,FINISHED,2022-02-20T20:00:00Z
23,Sun Feb 20 2022,20:45,WET / UTC+0000,CD Tondela,0-1,0-0,Sporting Clube de Braga,,FINISHED,2022-02-20T20:45:00Z
23,Mon Feb 21 2022,20:15,WET / UTC+0000,CD Santa Clara,1-1,1-0,Portimonense SC,,FINISHED,2022-02-21T20:15:00Z
24,Fri Feb 25 2022,20:15,WET / UTC+0000,Os Belenenses Futebol,0-2,0-1,FC Paços de Ferreira,,FINISHED,2022-02-25T20:15:00Z
24,Sat Feb 26 2022,15:30,WET / UTC+0000,FC Famalicão,2-1,0-0,CD Tondela,,FINISHED,2022-02-26T15:30:00Z
24,Sat Feb 26 2022,18:00,WET / UTC+0000,CS Marítimo,1-1,1-1,Sporting Clube de Portugal,,FINISHED,2022-02-26T18:00:00Z
24,Sat Feb 26 2022,20:30,WET / UTC+0000,FC Arouca,1-1,0-1,Moreirense FC,,FINISHED,2022-02-26T20:30:00Z
24,Sun Feb 27 2022,15:30,WET / UTC+0000,FC Vizela,1-1,1-1,Portimonense SC,,FINISHED,2022-02-27T15:30:00Z
24,Sun Feb 27 2022,18:00,WET / UTC+0000,GD Estoril Praia,2-3,1-1,Boavista FC,,FINISHED,2022-02-27T18:00:00Z
24,Sun Feb 27 2022,18:00,WET / UTC+0000,Sport Lisboa e Benfica,3-0,2-0,Vitória Guimarães,,FINISHED,2022-02-27T18:00:00Z
24,Sun Feb 27 2022,20:30,WET / UTC+0000,FC Porto,1-1,0-0,Gil Vicente FC,,FINISHED,2022-02-27T20:30:00Z
24,Mon Feb 28 2022,20:15,WET / UTC+0000,Sporting Clube de Braga,0-0,0-0,CD Santa Clara,,FINISHED,2022-02-28T20:15:00Z
25,Fri Mar 4 2022,20:15,WET / UTC+0000,Gil Vicente FC,0-0,0-0,GD Estoril Praia,,FINISHED,2022-03-04T20:15:00Z
25,Sat Mar 5 2022,15:30,WET / UTC+0000,Boavista FC,1-1,0-1,Sporting Clube de Braga,,FINISHED,2022-03-05T15:30:00Z
25,Sat Mar 5 2022,18:00,WET / UTC+0000,Portimonense SC,1-2,1-1,Sport Lisboa e Benfica,,FINISHED,2022-03-05T18:00:00Z
25,Sat Mar 5 2022,20:30,WET / UTC+0000,Sporting Clube de Portugal,2-0,0-0,FC Arouca,,FINISHED,2022-03-05T20:30:00Z
25,Sun Mar 6 2022,15:30,WET / UTC+0000,Moreirense FC,0-1,0-1,CS Marítimo,,FINISHED,2022-03-06T15:30:00Z
25,Sun Mar 6 2022,18:00,WET / UTC+0000,FC Paços de Ferreira,2-4,1-2,FC Porto,,FINISHED,2022-03-06T18:00:00Z
25,Sun Mar 6 2022,20:30,WET / UTC+0000,CD Santa Clara,3-1,0-0,FC Vizela,,FINISHED,2022-03-06T20:30:00Z
25,Sun Mar 6 2022,20:30,WET / UTC+0000,Vitória Guimarães,2-1,1-1,FC Famalicão,,FINISHED,2022-03-06T20:30:00Z
25,Mon Mar 7 2022,20:15,WET / UTC+0000,CD Tondela,1-1,1-0,Os Belenenses Futebol,,FINISHED,2022-03-07T20:15:00Z
26,Fri Mar 11 2022,20:15,WET / UTC+0000,Sport Lisboa e Benfica,1-1,0-0,FC Vizela,,FINISHED,2022-03-11T20:15:00Z
26,Sat Mar 12 2022,15:30,WET / UTC+0000,GD Estoril Praia,2-0,1-0,Portimonense SC,,FINISHED,2022-03-12T15:30:00Z
26,Sat Mar 12 2022,15:30,WET / UTC+0000,FC Famalicão,0-0,0-0,CD Santa Clara,,FINISHED,2022-03-12T15:30:00Z
26,Sat Mar 12 2022,18:00,WET / UTC+0000,FC Arouca,0-1,0-1,FC Paços de Ferreira,,FINISHED,2022-03-12T18:00:00Z
26,Sat Mar 12 2022,20:30,WET / UTC+0000,Os Belenenses Futebol,0-0,0-0,Boavista FC,,FINISHED,2022-03-12T20:30:00Z
26,Sun Mar 13 2022,15:30,WET / UTC+0000,CS Marítimo,0-1,0-0,Vitória Guimarães,,FINISHED,2022-03-13T15:30:00Z
26,Sun Mar 13 2022,18:00,WET / UTC+0000,FC Porto,4-0,1-0,CD Tondela,,FINISHED,2022-03-13T18:00:00Z
26,Sun Mar 13 2022,20:30,WET / UTC+0000,Sporting Clube de Braga,0-1,0-0,Gil Vicente FC,,FINISHED,2022-03-13T20:30:00Z
26,Mon Mar 14 2022,20:15,WET / UTC+0000,Moreirense FC,0-2,0-2,Sporting Clube de Portugal,,FINISHED,2022-03-14T20:15:00Z
27,Fri Mar 18 2022,20:15,WET / UTC+0000,FC Vizela,1-1,0-1,FC Famalicão,,FINISHED,2022-03-18T20:15:00Z
27,Sat Mar 19 2022,15:30,WET / UTC+0000,CD Tondela,2-2,2-1,FC Arouca,,FINISHED,2022-03-19T15:30:00Z
27,Sat Mar 19 2022,18:00,WET / UTC+0000,CD Santa Clara,0-0,0-0,Os Belenenses Futebol,,FINISHED,2022-03-19T18:00:00Z
27,Sat Mar 19 2022,20:30,WET / UTC+0000,Vitória Guimarães,1-3,1-1,Sporting Clube de Portugal,,FINISHED,2022-03-19T20:30:00Z
27,Sun Mar 20 2022,15:30,WET / UTC+0000,Gil Vicente FC,1-1,1-1,CS Marítimo,,FINISHED,2022-03-20T15:30:00Z
27,Sun Mar 20 2022,15:30,WET / UTC+0000,FC Paços de Ferreira,2-1,1-0,Moreirense FC,,FINISHED,2022-03-20T15:30:00Z
27,Sun Mar 20 2022,18:00,WET / UTC+0000,Sport Lisboa e Benfica,2-1,1-0,GD Estoril Praia,,FINISHED,2022-03-20T18:00:00Z
27,Sun Mar 20 2022,20:00,WET / UTC+0000,Portimonense SC,1-2,0-2,Sporting Clube de Braga,,FINISHED,2022-03-20T20:00:00Z
27,Sun Mar 20 2022,20:45,WET / UTC+0000,Boavista FC,0-1,0-1,FC Porto,,FINISHED,2022-03-20T20:45:00Z
28,Fri Apr 1 2022,20:15,WEST / UTC+0100,Sporting Clube de Braga,3-2,1-0,Sport Lisboa e Benfica,,FINISHED,2022-04-01T19:15:00Z
28,Sat Apr 2 2022,15:30,WEST / UTC+0100,Os Belenenses Futebol,2-0,1-0,Portimonense SC,,FINISHED,2022-04-02T14:30:00Z
28,Sat Apr 2 2022,18:00,WEST / UTC+0100,GD Estoril Praia,1-2,1-1,FC Vizela,,FINISHED,2022-04-02T17:00:00Z
28,Sat Apr 2 2022,18:00,WEST / UTC+0100,FC Arouca,2-1,0-0,Gil Vicente FC,,FINISHED,2022-04-02T17:00:00Z
28,Sat Apr 2 2022,20:30,WEST / UTC+0100,FC Famalicão,1-2,0-2,Boavista FC,,FINISHED,2022-04-02T19:30:00Z
28,Sun Apr 3 2022,15:30,WEST / UTC+0100,CS Marítimo,1-3,1-1,CD Tondela,,FINISHED,2022-04-03T14:30:00Z
28,Sun Apr 3 2022,18:00,WEST / UTC+0100,Moreirense FC,0-1,0-0,Vitória Guimarães,,FINISHED,2022-04-03T17:00:00Z
28,Sun Apr 3 2022,20:30,WEST / UTC+0100,Sporting Clube de Portugal,2-0,1-0,FC Paços de Ferreira,,FINISHED,2022-04-03T19:30:00Z
28,Mon Apr 4 2022,20:15,WEST / UTC+0100,FC Porto,3-0,2-0,CD Santa Clara,,FINISHED,2022-04-04T19:15:00Z
29,Fri Apr 8 2022,20:15,WEST / UTC+0100,Gil Vicente FC,1-2,0-0,Moreirense FC,,FINISHED,2022-04-08T19:15:00Z
29,Sat Apr 9 2022,15:30,WEST / UTC+0100,FC Paços de Ferreira,2-0,2-0,CS Marítimo,,FINISHED,2022-04-09T14:30:00Z
29,Sat Apr 9 2022,18:00,WEST / UTC+0100,Boavista FC,1-0,1-0,FC Arouca,,FINISHED,2022-04-09T17:00:00Z
29,Sat Apr 9 2022,18:00,WEST / UTC+0100,Sport Lisboa e Benfica,3-1,1-1,Os Belenenses Futebol,,FINISHED,2022-04-09T17:00:00Z
29,Sat Apr 9 2022,20:30,WEST / UTC+0100,CD Tondela,1-3,0-2,Sporting Clube de Portugal,,FINISHED,2022-04-09T19:30:00Z
29,Sun Apr 10 2022,15:30,WEST / UTC+0100,CD Santa Clara,2-0,1-0,GD Estoril Praia,,FINISHED,2022-04-10T14:30:00Z
29,Sun Apr 10 2022,15:30,WEST / UTC+0100,Portimonense SC,1-0,1-0,FC Famalicão,,FINISHED,2022-04-10T14:30:00Z
29,Sun Apr 10 2022,18:00,WEST / UTC+0100,Vitória Guimarães,0-1,0-1,FC Porto,,FINISHED,2022-04-10T17:00:00Z
29,Sun Apr 10 2022,20:30,WEST / UTC+0100,FC Vizela,0-1,0-1,Sporting Clube de Braga,,FINISHED,2022-04-10T19:30:00Z
30,Fri Apr 15 2022,15:30,WEST / UTC+0100,FC Arouca,1-1,0-0,CD Santa Clara,,FINISHED,2022-04-15T14:30:00Z
30,Fri Apr 15 2022,18:00,WEST / UTC+0100,FC Famalicão,2-2,2-1,Gil Vicente FC,,FINISHED,2022-04-15T17:00:00Z
30,Fri Apr 15 2022,20:30,WEST / UTC+0100,Vitória Guimarães,4-0,2-0,FC Paços de Ferreira,,FINISHED,2022-04-15T19:30:00Z
30,Sat Apr 16 2022,15:30,WEST / UTC+0100,Moreirense FC,2-0,2-0,CD Tondela,,FINISHED,2022-04-16T14:30:00Z
30,Sat Apr 16 2022,18:00,WEST / UTC+0100,Os Belenenses Futebol,1-0,1-0,FC Vizela,,FINISHED,2022-04-16T17:00:00Z
30,Sat Apr 16 2022,18:00,WEST / UTC+0100,CS Marítimo,4-0,2-0,Boavista FC,,FINISHED,2022-04-16T17:00:00Z
30,Sat Apr 16 2022,20:30,WEST / UTC+0100,FC Porto,7-0,4-0,Portimonense SC,,FINISHED,2022-04-16T19:30:00Z
30,Sun Apr 17 2022,20:30,WEST / UTC+0100,Sporting Clube de Portugal,0-2,0-1,Sport Lisboa e Benfica,,FINISHED,2022-04-17T19:30:00Z
30,Mon Apr 18 2022,20:30,WEST / UTC+0100,GD Estoril Praia,0-0,0-0,Sporting Clube de Braga,,FINISHED,2022-04-18T19:30:00Z
31,Fri Apr 22 2022,20:15,WEST / UTC+0100,FC Vizela,2-1,1-0,FC Arouca,,FINISHED,2022-04-22T19:15:00Z
31,Sat Apr 23 2022,15:30,WEST / UTC+0100,Portimonense SC,1-0,1-0,Moreirense FC,,FINISHED,2022-04-23T14:30:00Z
31,Sat Apr 23 2022,18:00,WEST / UTC+0100,CD Santa Clara,2-2,2-0,CS Marítimo,,FINISHED,2022-04-23T17:00:00Z
31,Sat Apr 23 2022,18:00,WEST / UTC+0100,Sport Lisboa e Benfica,0-0,0-0,FC Famalicão,,FINISHED,2022-04-23T17:00:00Z
31,Sat Apr 23 2022,20:30,WEST / UTC+0100,Gil Vicente FC,1-1,0-0,FC Paços de Ferreira,,FINISHED,2022-04-23T19:30:00Z
31,Sun Apr 24 2022,18:00,WEST / UTC+0100,GD Estoril Praia,2-2,2-0,Os Belenenses Futebol,,FINISHED,2022-04-24T17:00:00Z
31,Sun Apr 24 2022,20:30,WEST / UTC+0100,CD Tondela,1-1,0-0,Vitória Guimarães,,FINISHED,2022-04-24T19:30:00Z
31,Mon Apr 25 2022,18:00,WEST / UTC+0100,Sporting Clube de Braga,1-0,0-0,FC Porto,,FINISHED,2022-04-25T17:00:00Z
31,Mon Apr 25 2022,20:30,WEST / UTC+0100,Boavista FC,0-3,0-1,Sporting Clube de Portugal,,FINISHED,2022-04-25T19:30:00Z
32,Fri Apr 29 2022,20:15,WEST / UTC+0100,FC Famalicão,3-1,1-0,GD Estoril Praia,,FINISHED,2022-04-29T19:15:00Z
32,Sat Apr 30 2022,15:00,WEST / UTC+0100,FC Arouca,1-0,0-0,Portimonense SC,,FINISHED,2022-04-30T14:00:00Z
32,Sat Apr 30 2022,17:00,WEST / UTC+0100,CS Marítimo,0-1,0-1,Sport Lisboa e Benfica,,FINISHED,2022-04-30T16:00:00Z
32,Sat Apr 30 2022,19:00,WEST / UTC+0100,FC Porto,4-2,2-1,FC Vizela,,FINISHED,2022-04-30T18:00:00Z
32,Sat Apr 30 2022,21:00,WEST / UTC+0100,Os Belenenses Futebol,0-1,0-0,Sporting Clube de Braga,,FINISHED,2022-04-30T20:00:00Z
32,Sun May 1 2022,15:30,WEST / UTC+0100,Vitória Guimarães,1-1,1-0,CD Santa Clara,,FINISHED,2022-05-01T14:30:00Z
32,Sun May 1 2022,18:00,WEST / UTC+0100,Moreirense FC,1-2,0-1,Boavista FC,,FINISHED,2022-05-01T17:00:00Z
32,Sun May 1 2022,20:30,WEST / UTC+0100,Sporting Clube de Portugal,4-1,2-1,Gil Vicente FC,,FINISHED,2022-05-01T19:30:00Z
32,Mon May 2 2022,20:15,WEST / UTC+0100,FC Paços de Ferreira,1-1,0-1,CD Tondela,,FINISHED,2022-05-02T19:15:00Z
33,Fri May 6 2022,20:15,WEST / UTC+0100,Boavista FC,1-1,0-1,Vitória Guimarães,,FINISHED,2022-05-06T19:15:00Z
33,Sat May 7 2022,15:30,WEST / UTC+0100,GD Estoril Praia,1-0,0-0,Moreirense FC,,FINISHED,2022-05-07T14:30:00Z
33,Sat May 7 2022,18:00,WEST / UTC+0100,Sport Lisboa e Benfica,0-1,0-0,FC Porto,,FINISHED,2022-05-07T17:00:00Z
33,Sat May 7 2022,20:30,WEST / UTC+0100,Portimonense SC,2-3,2-1,Sporting Clube de Portugal,,FINISHED,2022-05-07T19:30:00Z
33,Sun May 8 2022,15:30,WEST / UTC+0100,FC Vizela,1-1,0-0,CS Marítimo,,FINISHED,2022-05-08T14:30:00Z
33,Sun May 8 2022,15:30,WEST / UTC+0100,Gil Vicente FC,3-0,0-0,CD Tondela,,FINISHED,2022-05-08T14:30:00Z
33,Sun May 8 2022,18:00,WEST / UTC+0100,Sporting Clube de Braga,1-0,0-0,FC Arouca,,FINISHED,2022-05-08T17:00:00Z
33,Sun May 8 2022,20:30,WEST / UTC+0100,CD Santa Clara,2-0,1-0,FC Paços de Ferreira,,FINISHED,2022-05-08T19:30:00Z
33,Mon May 9 2022,20:15,WEST / UTC+0100,Os Belenenses Futebol,2-3,1-0,FC Famalicão,,FINISHED,2022-05-09T19:15:00Z
34,Fri May 13 2022,20:15,WEST / UTC+0100,FC Paços de Ferreira,0-2,0-2,Sport Lisboa e Benfica,,FINISHED,2022-05-13T19:15:00Z
34,Sat May 14 2022,15:30,WEST / UTC+0100,Moreirense FC,4-1,3-0,FC Vizela,,FINISHED,2022-05-14T14:30:00Z
34,Sat May 14 2022,15:30,WEST / UTC+0100,CD Tondela,2-2,1-0,Boavista FC,,FINISHED,2022-05-14T14:30:00Z
34,Sat May 14 2022,15:30,WEST / UTC+0100,FC Arouca,0-0,0-0,Os Belenenses Futebol,,FINISHED,2022-05-14T14:30:00Z
34,Sat May 14 2022,18:00,WEST / UTC+0100,FC Porto,2-0,0-0,GD Estoril Praia,,FINISHED,2022-05-14T17:00:00Z
34,Sat May 14 2022,18:00,WEST / UTC+0100,CS Marítimo,0-1,0-0,Portimonense SC,,FINISHED,2022-05-14T17:00:00Z
34,Sat May 14 2022,20:30,WEST / UTC+0100,Sporting Clube de Portugal,4-0,1-0,CD Santa Clara,,FINISHED,2022-05-14T19:30:00Z
34,Sun May 15 2022,18:00,WEST / UTC+0100,FC Famalicão,3-2,1-2,Sporting Clube de Braga,,FINISHED,2022-05-15T17:00:00Z
34,Sun May 15 2022,20:30,WEST / UTC+0100,Vitória Guimarães,5-0,1-0,Gil Vicente FC,,FINISHED,2022-05-15T19:30:00Z
