Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 23 Aug 1998 (W34),Apollon Smyrnis FC (1),2-5,?,Olympiacos Piraeus FC (1)
?,(Sun) 23 Aug 1998 (W34),Aris Thessaloniki FC (1),2-0,?,Ethnikos Asteras FC (1)
?,(Sun) 23 Aug 1998 (W34),Panelefsiniakos FC (1),0-0,?,Xanthi FC (1)
?,(Sun) 23 Aug 1998 (W34),Ionikos FC (1),1-0,?,PAOK FC (1)
?,(Sun) 23 Aug 1998 (W34),Kavala FC (1),2-1,?,Proodeftiki FC (1)
?,(Sun) 23 Aug 1998 (W34),OFI Crete FC (1),3-0,?,Ethnikos Piraeus FC (1)
?,(Sun) 23 Aug 1998 (W34),Panathinaikos FC (1),2-1,?,Paniliakos FC (1)
?,(Sun) 23 Aug 1998 (W34),Panionios GSS (1),1-3,?,AEK Athens FC (1)
?,(Sun) 23 Aug 1998 (W34),Veria FC (1),0-2,?,Iraklis 1908 Thessaloniki FC (1)
?,(Sun) 30 Aug 1998 (W35),AEK Athens FC (2),3-1,?,Apollon Smyrnis FC (2)
?,(Sun) 30 Aug 1998 (W35),Ethnikos Asteras FC (2),3-2,?,Kavala FC (2)
?,(Sun) 30 Aug 1998 (W35),Ionikos FC (2),4-3,?,Panionios GSS (2)
?,(Sun) 30 Aug 1998 (W35),Iraklis 1908 Thessaloniki FC (2),3-0,?,OFI Crete FC (2)
?,(Sun) 30 Aug 1998 (W35),Olympiacos Piraeus FC (2),1-1,?,Panelefsiniakos FC (2)
?,(Sun) 30 Aug 1998 (W35),Paniliakos FC (2),2-0,?,Ethnikos Piraeus FC (2)
?,(Sun) 30 Aug 1998 (W35),PAOK FC (2),1-4,?,Aris Thessaloniki FC (2)
?,(Sun) 30 Aug 1998 (W35),Proodeftiki FC (2),1-2,?,Panathinaikos FC (2)
?,(Sun) 30 Aug 1998 (W35),Xanthi FC (2),2-0,?,Veria FC (2)
?,(Sun) 13 Sep 1998 (W37),Aris Thessaloniki FC (3),1-1,?,Ionikos FC (3)
?,(Sun) 13 Sep 1998 (W37),Panelefsiniakos FC (3),0-0,?,AEK Athens FC (3)
?,(Sun) 13 Sep 1998 (W37),Ethnikos Piraeus FC (3),0-2,?,Proodeftiki FC (3)
?,(Sun) 13 Sep 1998 (W37),Kavala FC (3),1-1,?,PAOK FC (3)
?,(Sun) 13 Sep 1998 (W37),OFI Crete FC (3),4-2,?,Xanthi FC (3)
?,(Sun) 13 Sep 1998 (W37),Panathinaikos FC (3),4-1,?,Ethnikos Asteras FC (3)
?,(Sun) 13 Sep 1998 (W37),Paniliakos FC (3),2-1,?,Iraklis 1908 Thessaloniki FC (3)
?,(Sun) 13 Sep 1998 (W37),Panionios GSS (3),4-2,?,Apollon Smyrnis FC (3)
?,(Sun) 13 Sep 1998 (W37),Veria FC (3),0-3,?,Olympiacos Piraeus FC (3)
?,(Sun) 20 Sep 1998 (W38),AEK Athens FC (4),2-0,?,Veria FC (4)
?,(Sun) 20 Sep 1998 (W38),Apollon Smyrnis FC (4),1-1,?,Panelefsiniakos FC (4)
?,(Sun) 20 Sep 1998 (W38),Ethnikos Asteras FC (4),1-0,?,Ethnikos Piraeus FC (4)
?,(Sun) 20 Sep 1998 (W38),Ionikos FC (4),4-2,?,Kavala FC (4)
?,(Sun) 20 Sep 1998 (W38),Olympiacos Piraeus FC (4),3-0,?,OFI Crete FC (4)
?,(Sun) 20 Sep 1998 (W38),PAOK FC (4),2-0,?,Panathinaikos FC (4)
?,(Sun) 20 Sep 1998 (W38),Proodeftiki FC (4),0-0,?,Iraklis 1908 Thessaloniki FC (4)
